Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Invoice_Num_Int,Is_Duplicate
INV20103,CUST9089,SRV002,02-12-2023,Paid,Sale,Cheque,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,7,42.0,840,962.0,962.0,0.0,120,0.05,80,0.0,Online,CASH008,SUP131,02:34:33,Regular,Online,20103,0
INV20104,CUST5414,SRV001,25-11-2022,Paid,Sale,Debit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,5,17.5,350,447.5,447.5,0.0,70,0.05,80,0.0,Branch B,CASH015,SUP142,08:47:42,Wholesale,Online,20104,0
INV20105,CUST9811,SRV003,07-07-2023,Failed,Sale,Net Banking,Rice (5kg),No Service,Grains & Cereals,No Service,9,135.0,2700,2835.0,0.0,2835.0,300,0.05,0,0.0,Branch B,CASH006,SUP104,09:09:38,Premium,In-Store,20105,0
INV20106,CUST8809,SRV003,24-06-2024,Paid,Sale,Credit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,8,153.6,1280,1513.6,1513.6,0.0,160,0.12,80,0.0,Online,CASH008,SUP148,12:57:03,Wholesale,Online,20106,0
INV20107,CUST6102,SRV002,30-04-2024,Paid,Sale,Credit Card,Milk (1L),Express Delivery,Dairy,Delivery Services,8,24.0,480,584.0,584.0,0.0,60,0.05,80,0.0,Branch B,CASH010,SUP130,20:47:24,Regular,Phone,20107,0
INV20108,CUST4972,SRV002,21-10-2022,Paid,Sale,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,4,9.0,180,269.0,269.0,0.0,45,0.05,80,0.0,Branch B,CASH006,SUP129,21:24:43,Wholesale,In-Store,20108,0
INV20109,CUST3195,SRV003,02-06-2025,Pending,Sale,Cheque,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,8,20.0,400,460.0,0.0,460.0,50,0.05,40,0.0,Main Store,CASH001,SUP127,12:25:29,Wholesale,Phone,20109,0
INV20110,CUST5232,SRV002,25-09-2022,Failed,Sale,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,6,9.0,180,269.0,0.0,269.0,30,0.05,80,0.0,Branch B,CASH008,SUP113,19:56:02,Premium,Online,20110,0
INV20111,CUST4509,SRV001,05-04-2023,Paid,Return,Net Banking,Milk (1L),Express Delivery,Dairy,Delivery Services,4,12.0,240,332.0,332.0,0.0,60,0.05,80,0.0,Main Store,CASH015,SUP107,09:20:35,Regular,Online,20111,0
INV20112,CUST8099,SRV002,10-12-2022,Paid,Sale,UPI,Milk (1L),No Service,Dairy,No Service,5,15.0,300,315.0,315.0,0.0,60,0.05,0,0.0,Online,CASH006,SUP165,19:45:57,Premium,Online,20112,0
INV20113,CUST4823,SRV003,13-03-2024,Paid,Sale,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,9,15.75,315,410.75,410.75,0.0,35,0.05,80,0.0,Main Store,CASH004,SUP145,07:40:49,Regular,Online,20113,0
INV20114,CUST5917,SRV001,29-11-2024,Pending,Sale,Net Banking,Eggs (1 dozen),No Service,Dairy,No Service,3,10.5,210,220.5,0.0,220.5,70,0.05,0,0.0,Branch A,CASH009,SUP164,23:17:18,Premium,In-Store,20114,0
INV20115,CUST9255,SRV001,12-08-2025,Paid,Sale,Cheque,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,4,9.0,180,269.0,269.0,0.0,45,0.05,80,0.0,Branch B,CASH012,SUP138,13:39:21,Regular,Online,20115,0
INV20116,CUST6137,SRV002,29-04-2023,Paid,Sale,UPI,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,5,75.0,1500,1655.0,1655.0,0.0,300,0.05,80,0.0,Branch B,CASH013,SUP100,12:19:40,Premium,In-Store,20116,0
INV20117,CUST3600,SRV002,19-06-2024,Paid,Sale,Debit Card,Chicken (1kg),Express Delivery,Meat,Delivery Services,1,30.0,250,360.0,360.0,0.0,250,0.12,80,0.0,Online,CASH008,SUP123,07:55:30,Premium,In-Store,20117,0
INV20118,CUST3946,SRV002,25-12-2022,Paid,Sale,Net Banking,Chips (100g),No Service,Snacks,No Service,1,3.5999999999999996,20,23.6,23.6,0.0,20,0.18,0,0.0,Main Store,CASH013,SUP109,20:51:09,Regular,In-Store,20118,0
INV20119,CUST9593,SRV003,02-08-2023,Failed,Sale,Net Banking,Milk (1L),Standard Delivery,Dairy,Delivery Services,1,3.0,60,94.7,0.0,94.7,60,0.05,40,8.3,Branch A,CASH004,SUP167,23:00:45,Regular,Online,20119,0
INV20120,CUST6492,SRV003,28-05-2024,Paid,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat,Delivery Services,10,300.0,2500,2840.0,2840.0,0.0,250,0.12,40,0.0,Main Store,CASH015,SUP165,23:31:37,Premium,In-Store,20120,0
INV20121,CUST9376,SRV003,13-02-2023,Paid,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,90.0,500,670.0,670.0,0.0,100,0.18,80,0.0,Branch B,CASH007,SUP170,15:30:22,Premium,Online,20121,0
INV20122,CUST8044,SRV002,29-03-2023,Paid,Sale,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,4,76.8,640,756.8,756.8,0.0,160,0.12,40,0.0,Main Store,CASH006,SUP136,19:40:07,Wholesale,Online,20122,0
INV20123,CUST9804,SRV001,08-05-2025,Pending,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,5,96.0,800,976.0,0.0,976.0,160,0.12,80,0.0,Online,CASH011,SUP117,07:19:11,Premium,Phone,20123,0
INV20124,CUST3987,SRV001,29-10-2024,Paid,Sale,UPI,Bread (400g),No Service,Bakery,No Service,10,20.0,400,420.0,420.0,0.0,40,0.05,0,0.0,Main Store,CASH003,SUP101,00:15:20,Premium,Phone,20124,0
INV20125,CUST3900,SRV002,28-10-2022,Paid,Sale,Net Banking,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,8,144.0,800,984.0,984.0,0.0,100,0.18,40,0.0,Main Store,CASH012,SUP139,05:25:41,Wholesale,In-Store,20125,0
INV20126,CUST5158,SRV001,16-09-2024,Failed,Sale,Cheque,Potatoes (1kg),No Service,Fresh Vegetables,No Service,7,10.5,210,220.5,0.0,220.5,30,0.05,0,0.0,Branch B,CASH008,SUP161,05:41:12,Premium,Online,20126,0
INV20127,CUST5289,SRV001,16-04-2024,Paid,Sale,Debit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,8.0,160,168.0,168.0,0.0,40,0.05,0,0.0,Online,CASH005,SUP152,20:37:29,Regular,Phone,20127,0
INV20128,CUST8099,SRV001,25-06-2024,Failed,Sale,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,7,15.75,315,330.75,0.0,330.75,45,0.05,0,0.0,Branch A,CASH014,SUP159,00:45:15,Regular,Online,20128,0
INV20129,CUST8967,SRV002,17-02-2025,Paid,Sale,Credit Card,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,11.25,225,316.25,316.25,0.0,45,0.05,80,0.0,Main Store,CASH003,SUP127,14:52:24,Premium,Online,20129,0
INV20130,CUST6352,SRV002,18-03-2025,Paid,Sale,Credit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,12.0,240,292.0,292.0,0.0,40,0.05,40,0.0,Branch B,CASH008,SUP101,19:40:09,Premium,Phone,20130,0
INV20131,CUST7588,SRV001,12-08-2025,Paid,Sale,UPI,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,6,86.39999999999999,480,646.4,646.4,0.0,80,0.18,80,0.0,Branch B,CASH003,SUP135,09:31:55,Premium,In-Store,20131,0
INV20132,CUST1175,SRV001,23-06-2024,Paid,Sale,UPI,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,9.0,180,229.0,229.0,0.0,30,0.05,40,0.0,Branch B,CASH014,SUP165,17:07:20,Wholesale,In-Store,20132,0
INV20133,CUST7672,SRV001,20-04-2024,Paid,Return,Credit Card,Lentils (1kg),No Service,Grains & Cereals,No Service,10,180.0,1000,1088.47,1088.47,0.0,100,0.18,0,91.53,Main Store,CASH003,SUP137,13:01:21,Wholesale,In-Store,20133,0
INV20134,CUST6147,SRV003,23-05-2024,Paid,Return,Credit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,12.5,250,342.5,342.5,0.0,50,0.05,80,0.0,Branch B,CASH007,SUP146,12:04:56,Regular,In-Store,20134,0
INV20135,CUST4780,SRV001,01-02-2023,Paid,Sale,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,7,10.5,210,288.79,288.79,0.0,30,0.05,80,11.71,Main Store,CASH002,SUP158,18:04:31,Wholesale,In-Store,20135,0
INV20136,CUST4276,SRV001,22-08-2025,Paid,Sale,Debit Card,Potatoes (1kg),No Service,Fresh Vegetables,No Service,10,15.0,300,315.0,315.0,0.0,30,0.05,0,0.0,Branch A,CASH015,SUP151,23:39:10,Wholesale,Phone,20136,0
INV20137,CUST1516,SRV003,27-07-2025,Paid,Sale,UPI,Milk (1L),Express Delivery,Dairy,Delivery Services,1,3.0,60,143.0,143.0,0.0,60,0.05,80,0.0,Branch A,CASH003,SUP127,02:05:02,Wholesale,In-Store,20137,0
INV20138,CUST6321,SRV003,27-08-2023,Pending,Sale,Credit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,9,32.4,180,252.4,0.0,252.4,20,0.18,40,0.0,Online,CASH009,SUP133,11:51:35,Wholesale,Online,20138,0
INV20139,CUST1338,SRV002,01-05-2023,Paid,Return,Cheque,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,6,21.0,420,521.0,521.0,0.0,70,0.05,80,0.0,Online,CASH002,SUP121,07:43:27,Wholesale,Online,20139,0
INV20140,CUST2134,SRV003,27-03-2023,Paid,Sale,UPI,Detergent (1kg),Standard Delivery,Household,Delivery Services,9,172.79999999999998,1440,1526.6,1526.6,0.0,160,0.12,40,126.2,Online,CASH007,SUP117,04:44:50,Regular,In-Store,20140,0
INV20141,CUST2865,SRV002,23-07-2023,Paid,Sale,Cheque,Chicken (1kg),Standard Delivery,Meat,Delivery Services,10,300.0,2500,2840.0,2840.0,0.0,250,0.12,40,0.0,Branch A,CASH002,SUP111,15:51:06,Wholesale,Phone,20141,0
INV20142,CUST9191,SRV002,01-11-2023,Paid,Sale,Credit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,3,10.799999999999999,60,150.8,150.8,0.0,20,0.18,80,0.0,Online,CASH006,SUP111,14:30:44,Wholesale,Online,20142,0
INV20143,CUST3146,SRV001,21-04-2024,Pending,Sale,Debit Card,Rice (5kg),No Service,Grains & Cereals,No Service,2,30.0,600,630.0,0.0,630.0,300,0.05,0,0.0,Branch B,CASH007,SUP166,03:27:49,Premium,Phone,20143,0
INV20144,CUST1101,SRV003,02-03-2024,Paid,Sale,Cheque,Milk (1L),Express Delivery,Dairy,Delivery Services,2,6.0,120,206.0,206.0,0.0,60,0.05,80,0.0,Branch B,CASH014,SUP129,16:24:05,Regular,In-Store,20144,0
INV20145,CUST7906,SRV003,11-07-2024,Paid,Sale,Net Banking,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,10,60.0,1200,1300.0,1300.0,0.0,120,0.05,40,0.0,Main Store,CASH004,SUP135,14:10:13,Regular,Phone,20145,0
INV20146,CUST2675,SRV003,03-12-2022,Paid,Sale,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,6,108.0,600,748.0,748.0,0.0,100,0.18,40,0.0,Branch A,CASH008,SUP153,12:22:21,Premium,Phone,20146,0
INV20147,CUST1782,SRV002,25-07-2024,Pending,Sale,Debit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,4,8.0,160,168.0,0.0,168.0,40,0.05,0,0.0,Branch A,CASH001,SUP150,06:57:05,Wholesale,Phone,20147,0
INV20148,CUST8979,SRV003,20-07-2023,Paid,Sale,Net Banking,Chips (100g),Express Delivery,Snacks,Delivery Services,7,25.2,140,219.45,219.45,0.0,20,0.18,80,25.75,Branch A,CASH003,SUP150,08:02:37,Wholesale,In-Store,20148,0
INV20149,CUST3872,SRV002,24-11-2024,Paid,Sale,Net Banking,Lentils (1kg),No Service,Grains & Cereals,No Service,6,108.0,600,708.0,708.0,0.0,100,0.18,0,0.0,Main Store,CASH015,SUP170,23:17:53,Regular,Online,20149,0
INV20150,CUST8272,SRV002,07-12-2024,Paid,Sale,Credit Card,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,1,2.25,45,84.85,84.85,0.0,45,0.05,40,2.4,Branch A,CASH009,SUP126,01:39:15,Regular,Phone,20150,0
INV20151,CUST5857,SRV002,25-10-2023,Paid,Sale,Cheque,Lentils (1kg),No Service,Grains & Cereals,No Service,10,180.0,1000,1180.0,1180.0,0.0,100,0.18,0,0.0,Main Store,CASH003,SUP122,09:02:31,Regular,Phone,20151,0
INV20152,CUST8993,SRV001,21-01-2025,Paid,Return,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,8,153.6,1280,1473.6,1473.6,0.0,160,0.12,40,0.0,Branch A,CASH009,SUP166,05:32:01,Premium,Online,20152,0
INV20153,CUST3795,SRV002,17-02-2024,Paid,Sale,Cheque,Dishwash Soap (500ml),No Service,Household,No Service,1,14.399999999999999,80,94.4,94.4,0.0,80,0.18,0,0.0,Main Store,CASH013,SUP154,01:37:02,Regular,Phone,20153,0
INV20154,CUST3971,SRV003,04-05-2024,Paid,Sale,Debit Card,Chicken (1kg),No Service,Meat,No Service,9,270.0,2250,2520.0,2520.0,0.0,250,0.12,0,0.0,Branch A,CASH014,SUP163,11:20:26,Regular,Phone,20154,0
INV20155,CUST9425,SRV001,17-08-2024,Paid,Sale,UPI,Tomatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,3,6.0,120,206.0,206.0,0.0,40,0.05,80,0.0,Branch A,CASH008,SUP152,19:45:14,Premium,Online,20155,0
INV20156,CUST3505,SRV002,25-09-2024,Pending,Sale,Net Banking,Detergent (1kg),No Service,Household,No Service,9,172.79999999999998,1440,1612.8,0.0,1612.8,160,0.12,0,0.0,Branch B,CASH009,SUP147,02:33:22,Premium,In-Store,20156,0
INV20157,CUST8761,SRV003,12-03-2025,Paid,Sale,UPI,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,4,60.0,1200,1340.0,1340.0,0.0,300,0.05,80,0.0,Main Store,CASH004,SUP143,07:28:37,Regular,In-Store,20157,0
INV20158,CUST4355,SRV003,30-11-2024,Paid,Sale,Cheque,Sugar (1kg),No Service,Pantry Staples,No Service,7,15.75,315,330.75,330.75,0.0,45,0.05,0,0.0,Branch A,CASH008,SUP155,05:23:36,Regular,Online,20158,0
INV20159,CUST8747,SRV002,21-09-2024,Pending,Sale,Net Banking,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,4,24.0,480,584.0,0.0,584.0,120,0.05,80,0.0,Online,CASH003,SUP123,21:01:46,Wholesale,Phone,20159,0
INV20160,CUST4975,SRV001,17-07-2024,Pending,Sale,Net Banking,Sugar (1kg),No Service,Pantry Staples,No Service,6,13.5,270,283.5,0.0,283.5,45,0.05,0,0.0,Branch B,CASH004,SUP169,17:09:27,Wholesale,Phone,20160,0
INV20161,CUST3024,SRV002,15-05-2024,Failed,Sale,Cheque,Detergent (1kg),No Service,Household,No Service,6,115.19999999999999,960,1075.2,0.0,1075.2,160,0.12,0,0.0,Branch B,CASH015,SUP154,22:36:31,Premium,In-Store,20161,0
INV20162,CUST5613,SRV001,28-08-2023,Paid,Sale,Cheque,Chips (100g),Express Delivery,Snacks,Delivery Services,6,21.599999999999998,120,221.6,221.6,0.0,20,0.18,80,0.0,Main Store,CASH007,SUP140,07:12:07,Wholesale,Online,20162,0
INV20163,CUST8557,SRV003,18-02-2024,Paid,Sale,Credit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,4,57.599999999999994,320,417.6,417.6,0.0,80,0.18,40,0.0,Online,CASH002,SUP104,16:40:27,Regular,Phone,20163,0
INV20164,CUST9991,SRV001,26-07-2025,Paid,Sale,Credit Card,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,5,10.0,200,210.0,210.0,0.0,40,0.05,0,0.0,Online,CASH005,SUP125,00:42:41,Regular,Phone,20164,0
INV20165,CUST2826,SRV002,04-10-2022,Paid,Sale,Cheque,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,8,14.0,280,374.0,374.0,0.0,35,0.05,80,0.0,Branch B,CASH011,SUP116,08:00:35,Wholesale,Phone,20165,0
INV20166,CUST7980,SRV002,01-12-2022,Paid,Return,UPI,Tea Powder (250g),No Service,Beverages,No Service,9,54.0,1080,1134.0,1134.0,0.0,120,0.05,0,0.0,Branch B,CASH008,SUP162,06:15:35,Premium,Online,20166,0
INV20167,CUST3491,SRV002,07-10-2022,Failed,Sale,Net Banking,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,5,7.5,150,237.5,0.0,237.5,30,0.05,80,0.0,Main Store,CASH009,SUP157,18:44:05,Premium,Online,20167,0
INV20168,CUST7766,SRV002,16-05-2025,Failed,Sale,Credit Card,Milk (1L),No Service,Dairy,No Service,10,30.0,600,630.0,0.0,630.0,60,0.05,0,0.0,Branch B,CASH008,SUP157,05:25:04,Wholesale,In-Store,20168,0
INV20169,CUST1159,SRV003,16-09-2024,Paid,Sale,Cheque,Bananas (1kg),Express Delivery,Fruits,Delivery Services,9,22.5,450,552.5,552.5,0.0,50,0.05,80,0.0,Branch B,CASH013,SUP104,15:09:36,Regular,Phone,20169,0
INV20170,CUST2831,SRV003,06-05-2023,Failed,Sale,Debit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,4,14.0,280,374.0,0.0,374.0,70,0.05,80,0.0,Branch A,CASH010,SUP148,00:40:09,Wholesale,Online,20170,0
INV20171,CUST7333,SRV001,14-08-2024,Paid,Sale,Debit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,6,12.0,240,292.0,292.0,0.0,40,0.05,40,0.0,Main Store,CASH009,SUP110,22:01:01,Wholesale,Phone,20171,0
INV20172,CUST4455,SRV003,27-07-2025,Paid,Return,Debit Card,Onions (1kg),No Service,Fresh Vegetables,No Service,6,10.5,210,220.5,220.5,0.0,35,0.05,0,0.0,Main Store,CASH002,SUP127,23:11:14,Regular,In-Store,20172,0
INV20173,CUST5106,SRV003,03-04-2025,Paid,Sale,UPI,Bread (400g),Express Delivery,Bakery,Delivery Services,6,12.0,240,332.0,332.0,0.0,40,0.05,80,0.0,Branch A,CASH012,SUP155,05:45:11,Regular,Phone,20173,0
INV20174,CUST1228,SRV002,13-04-2023,Pending,Sale,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,10,22.5,450,552.5,0.0,552.5,45,0.05,80,0.0,Main Store,CASH003,SUP125,14:59:01,Premium,Phone,20174,0
INV20175,CUST5006,SRV003,26-12-2023,Paid,Sale,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,3,6.75,135,221.75,221.75,0.0,45,0.05,80,0.0,Main Store,CASH014,SUP138,00:27:38,Premium,Phone,20175,0
INV20176,CUST1624,SRV003,24-02-2023,Paid,Sale,Net Banking,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,7,15.75,315,334.73,334.73,0.0,45,0.05,40,36.02,Branch A,CASH012,SUP121,13:13:55,Premium,In-Store,20176,0
INV20177,CUST6287,SRV002,29-03-2025,Failed,Sale,UPI,Dishwash Soap (500ml),No Service,Household,No Service,7,100.8,560,660.8,0.0,660.8,80,0.18,0,0.0,Main Store,CASH010,SUP160,13:15:32,Regular,Online,20177,0
INV20178,CUST9818,SRV003,07-02-2024,Failed,Sale,Net Banking,Onions (1kg),Express Delivery,Fresh Vegetables,Delivery Services,1,1.75,35,116.75,0.0,116.75,35,0.05,80,0.0,Branch A,CASH006,SUP129,06:53:03,Premium,In-Store,20178,0
INV20179,CUST7446,SRV001,03-07-2025,Paid,Sale,Debit Card,Milk (1L),Standard Delivery,Dairy,Delivery Services,10,30.0,600,670.0,670.0,0.0,60,0.05,40,0.0,Online,CASH007,SUP159,09:56:15,Premium,Online,20179,0
INV20180,CUST4166,SRV001,20-03-2024,Pending,Sale,Cheque,Chips (100g),No Service,Snacks,No Service,4,14.399999999999999,80,94.4,0.0,94.4,20,0.18,0,0.0,Online,CASH013,SUP130,06:06:17,Wholesale,Online,20180,0
INV20181,CUST1855,SRV001,21-11-2022,Paid,Sale,Debit Card,Bread (400g),Standard Delivery,Bakery,Delivery Services,1,2.0,40,74.65,74.65,0.0,40,0.05,40,7.35,Branch B,CASH001,SUP126,03:25:38,Wholesale,Phone,20181,0
INV20182,CUST6159,SRV002,17-02-2025,Paid,Sale,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,3,6.75,135,221.75,221.75,0.0,45,0.05,80,0.0,Online,CASH002,SUP154,18:36:48,Regular,Online,20182,0
INV20183,CUST2632,SRV001,18-05-2023,Paid,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,2,36.0,200,316.0,316.0,0.0,100,0.18,80,0.0,Main Store,CASH011,SUP159,20:32:04,Wholesale,In-Store,20183,0
INV20184,CUST7990,SRV002,07-11-2024,Paid,Sale,Credit Card,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,6,90.0,1800,1970.0,1970.0,0.0,300,0.05,80,0.0,Main Store,CASH003,SUP134,04:16:37,Wholesale,Phone,20184,0
INV20185,CUST8325,SRV003,18-11-2024,Pending,Sale,Net Banking,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,12.5,250,342.5,0.0,342.5,50,0.05,80,0.0,Online,CASH009,SUP126,02:39:13,Regular,Online,20185,0
INV20186,CUST7267,SRV002,14-07-2024,Paid,Sale,Debit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,7,25.2,140,245.2,245.2,0.0,20,0.18,80,0.0,Branch B,CASH005,SUP123,00:24:44,Wholesale,Phone,20186,0
INV20187,CUST4665,SRV001,19-04-2023,Paid,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,6.0,120,206.0,206.0,0.0,30,0.05,80,0.0,Online,CASH010,SUP116,06:00:41,Wholesale,Online,20187,0
INV20188,CUST2681,SRV003,15-03-2024,Pending,Sale,Net Banking,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,3,54.0,300,434.0,0.0,434.0,100,0.18,80,0.0,Branch B,CASH010,SUP150,03:54:51,Wholesale,Online,20188,0
INV20189,CUST1272,SRV002,07-05-2024,Paid,Sale,Net Banking,Chicken (1kg),No Service,Meat,No Service,8,240.0,2000,2240.0,2240.0,0.0,250,0.12,0,0.0,Online,CASH014,SUP159,16:00:21,Premium,Online,20189,0
INV20190,CUST9690,SRV001,14-05-2023,Paid,Sale,UPI,Sugar (1kg),No Service,Pantry Staples,No Service,7,15.75,315,330.75,330.75,0.0,45,0.05,0,0.0,Online,CASH007,SUP115,11:13:05,Wholesale,Phone,20190,0
INV20191,CUST2527,SRV001,05-01-2025,Paid,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,4,76.8,640,796.8,796.8,0.0,160,0.12,80,0.0,Branch A,CASH003,SUP143,13:20:27,Premium,Online,20191,0
INV20192,CUST6049,SRV003,07-07-2024,Failed,Sale,Cheque,Onions (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,17.5,350,407.5,0.0,407.5,35,0.05,40,0.0,Branch A,CASH009,SUP142,05:11:07,Regular,Phone,20192,0
INV20193,CUST5748,SRV001,15-09-2023,Paid,Return,UPI,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,2,4.0,80,124.0,124.0,0.0,40,0.05,40,0.0,Online,CASH015,SUP166,00:25:39,Wholesale,Online,20193,0
INV20194,CUST2567,SRV002,31-07-2023,Failed,Sale,Net Banking,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,5,7.5,150,197.5,0.0,197.5,30,0.05,40,0.0,Main Store,CASH004,SUP149,04:59:39,Wholesale,In-Store,20194,0
INV20195,CUST3516,SRV003,19-08-2023,Paid,Sale,Debit Card,Eggs (1 dozen),Express Delivery,Dairy,Delivery Services,2,7.0,140,227.0,227.0,0.0,70,0.05,80,0.0,Main Store,CASH003,SUP110,03:21:41,Premium,Phone,20195,0
INV20196,CUST3859,SRV001,23-10-2024,Paid,Sale,Net Banking,Detergent (1kg),No Service,Household,No Service,7,134.4,1120,1254.4,1254.4,0.0,160,0.12,0,0.0,Branch A,CASH003,SUP140,01:44:33,Regular,Online,20196,0
INV20197,CUST4876,SRV001,13-03-2023,Pending,Sale,UPI,Eggs (1 dozen),No Service,Dairy,No Service,4,14.0,280,294.0,0.0,294.0,70,0.05,0,0.0,Main Store,CASH005,SUP154,16:10:33,Regular,Phone,20197,0
INV20198,CUST5360,SRV003,09-03-2024,Paid,Sale,Debit Card,Rice (5kg),Express Delivery,Grains & Cereals,Delivery Services,8,120.0,2400,2600.0,2600.0,0.0,300,0.05,80,0.0,Online,CASH002,SUP142,14:37:07,Regular,Phone,20198,0
INV20199,CUST5909,SRV003,10-01-2024,Paid,Return,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,2,4.0,80,84.0,84.0,0.0,40,0.05,0,0.0,Online,CASH008,SUP164,13:49:58,Wholesale,Online,20199,0
INV20200,CUST7683,SRV003,08-02-2023,Paid,Sale,Debit Card,Eggs (1 dozen),No Service,Dairy,No Service,6,21.0,420,441.0,441.0,0.0,70,0.05,0,0.0,Main Store,CASH013,SUP129,22:15:26,Premium,Online,20200,0
INV20201,CUST2117,SRV003,19-01-2024,Failed,Sale,Cheque,Bananas (1kg),Express Delivery,Fruits,Delivery Services,5,12.5,250,342.5,0.0,342.5,50,0.05,80,0.0,Branch A,CASH005,SUP131,05:01:52,Premium,Phone,20201,0
INV20202,CUST4428,SRV001,26-10-2023,Paid,Sale,Cheque,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,8,16.0,320,336.0,336.0,0.0,40,0.05,0,0.0,Online,CASH011,SUP115,20:44:34,Premium,Online,20202,0
INV20203,CUST4894,SRV001,31-12-2024,Paid,Sale,UPI,Onions (1kg),No Service,Fresh Vegetables,No Service,4,7.0,140,147.0,147.0,0.0,35,0.05,0,0.0,Branch A,CASH009,SUP125,12:54:54,Wholesale,Online,20203,0
INV20204,CUST5773,SRV002,03-08-2023,Paid,Sale,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,No Service,1,2.0,40,42.0,42.0,0.0,40,0.05,0,0.0,Main Store,CASH015,SUP144,14:03:14,Wholesale,In-Store,20204,0
INV20205,CUST5636,SRV001,15-06-2025,Pending,Sale,Net Banking,Detergent (1kg),Standard Delivery,Household,Delivery Services,4,76.8,640,694.5,0.0,694.5,160,0.12,40,62.3,Online,CASH011,SUP122,14:08:27,Premium,In-Store,20205,0
INV20206,CUST8881,SRV001,25-09-2023,Paid,Sale,Net Banking,Bananas (1kg),No Service,Fruits,No Service,3,7.5,150,157.5,157.5,0.0,50,0.05,0,0.0,Branch B,CASH003,SUP150,16:58:33,Premium,Online,20206,0
