Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV10260,CUST2178,SRV001,2024-01-11,Failed,Anomaly,Return,Debit Card,Potatoes (1kg),No Service,Fresh Vegetables,,5,8.75,175.0,183.75,28.413809962532746,155.33619003746725,35.0,0.05,0,0,Online,CASH020,SUP103,01:33:05,Regular,In-Store,Payment Status Mismatch
INV10263,CUST3971,SRV001,2023-04-02,Paid,No Leakage,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,,8,24.0,480.0,504.0,504.0,0.0,60.0,0.05,0,0,Branch A,CASH001,SUP135,07:12:32,Wholesale,Phone,
INV10266,CUST4132,SRV002,2024-07-15,Failed,Anomaly,Return,Debit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,7,189.0,1050.0,1279.0,0.0,1279.0,150.0,0.18,40,0,Main Store,CASH018,SUP136,20:23:17,Wholesale,In-Store,Duplicate Entries
INV10274,CUST9808,SRV003,2023-11-16,Failed,Anomaly,Return,UPI,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,5,11.25,225.0,291.483646861305,0.0,291.483646861305,45.0,0.05,80,0,Branch A,CASH006,SUP187,12:05:26,New,Phone,Duplicate Entries
INV10276,CUST1837,SRV001,2024-11-28,Paid,No Leakage,Sale,Net Banking,Biscuits (200g),No Service,Snacks,,6,21.6,180.0,201.6,201.6,0.0,30.0,0.12,0,0,Main Store,CASH017,SUP195,16:09:36,Regular,In-Store,
INV10279,CUST2791,SRV001,2024-09-20,Failed,No Leakage,Return,Cheque,Tomatoes (1kg),No Service,Fresh Vegetables,,10,36.0,300.0,336.0,0.0,336.0,30.0,0.12,0,0,Branch A,CASH006,SUP184,20:23:54,Premium,In-Store,
INV10280,CUST3497,SRV002,2024-10-03,Paid,Anomaly,Return,Cash,Chicken (1kg),Standard Delivery,Meat & Fish,Delivery Services,1,45.0,250.0,335.0,389.4689167961728,-54.468916796172834,250.0,0.18,40,0,Online,CASH005,SUP128,19:08:29,Regular,In-Store,Excess Payment
INV10283,CUST9617,SRV002,2024-10-09,Paid,No Leakage,Return,Debit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18.0,150.0,208.0,208.0,0.0,50.0,0.12,40,0,Branch A,CASH003,SUP134,06:32:24,Regular,Phone,
INV10290,CUST6257,SRV003,2024-12-06,Paid,No Leakage,Return,Net Banking,Oranges (1kg),Express Delivery,Fruits,Delivery Services,1,4.0,80.0,164.0,164.0,0.0,80.0,0.05,80,0,Branch A,CASH003,SUP120,17:43:52,Wholesale,Phone,
INV10291,CUST6227,SRV002,2024-05-24,Paid,Anomaly,Return,Debit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,10,144.0,800.0,984.0,984.0,0.0,80.0,0.18,40,0,Main Store,CASH017,SUP187,10:19:16,Regular,Phone,Duplicate Entries
INV10291,CUST7348,SRV003,2024-07-19,Paid,Anomaly,Sale,Credit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,7,75.6,420.0,575.6,412.2027708811467,163.39722911885332,60.0,0.18,80,0,Online,CASH006,SUP198,05:57:00,Regular,Online,Under Payment
INV10299,CUST9347,SRV003,2024-09-24,Paid,No Leakage,Return,UPI,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,7,84.0,700.0,864.0,864.0,0.0,100.0,0.12,80,0,Online,CASH008,SUP153,18:57:00,Regular,Online,
INV10301,CUST2366,SRV001,2024-04-21,Paid,Anomaly,Sale,Cash,Milk (1L),No Service,Dairy & Eggs,,7,75.6,420.0,495.6,567.0984025576106,-71.49840255761058,60.0,0.18,0,0,Branch A,CASH017,SUP127,15:49:52,New,Online,Excess Payment
INV10306,CUST3638,SRV001,2023-10-30,Failed,No Leakage,Sale,Credit Card,Apples (1kg),No Service,Fruits,,7,100.8,840.0,940.8,0.0,940.8,120.0,0.12,0,0,Branch A,CASH013,SUP171,15:38:19,Wholesale,In-Store,
INV10308,CUST4480,SRV002,2023-08-28,Pending,No Leakage,Return,Net Banking,Chips (100g),Standard Delivery,Snacks,Delivery Services,1,1.0,20.0,61.0,0.0,61.0,20.0,0.05,40,0,Branch B,CASH012,SUP101,23:41:20,Wholesale,Online,
INV10313,CUST3289,SRV002,2024-04-29,Paid,Anomaly,Sale,Net Banking,Chips (100g),Standard Delivery,Snacks,Delivery Services,7,25.2,140.0,205.2,243.53071189325516,-38.33071189325514,20.0,0.18,40,0,Branch B,CASH009,SUP112,10:29:24,Premium,Phone,Excess Payment
INV10314,CUST6372,SRV003,2023-12-05,Paid,No Leakage,Sale,Debit Card,Oranges (1kg),Express Delivery,Fruits,Delivery Services,10,40.0,800.0,920.0,920.0,0.0,80.0,0.05,80,0,Main Store,CASH014,SUP108,09:49:44,Wholesale,Phone,
INV10318,CUST4567,SRV001,2024-11-10,Failed,No Leakage,Return,Credit Card,Tea Powder (250g),No Service,Beverages,,5,30.0,600.0,630.0,0.0,630.0,120.0,0.05,0,0,Branch B,CASH017,SUP150,03:23:28,Regular,Online,
INV10319,CUST7049,SRV003,2024-09-26,Failed,Anomaly,Return,Cash,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,90.0,500.0,670.0,251.07760202287452,418.9223979771255,100.0,0.18,80,0,Branch A,CASH002,SUP170,23:19:09,Regular,Online,Payment Status Mismatch
INV10320,CUST1362,SRV001,2023-09-07,Paid,Anomaly,Sale,Credit Card,Coffee Powder (200g),No Service,Beverages,,8,336.0,2800.0,3136.0,3487.913225807833,-351.91322580783344,350.0,0.12,0,0,Main Store,CASH019,SUP132,09:22:22,Wholesale,Online,Excess Payment
INV10324,CUST5170,SRV003,2023-03-08,Paid,Anomaly,Return,Cash,Chips (100g),Express Delivery,Snacks,Delivery Services,10,24.0,200.0,304.0,225.68556256399904,78.31443743600096,20.0,0.12,80,0,Main Store,CASH008,SUP176,19:29:56,Regular,Phone,Under Payment
INV10327,CUST5949,SRV001,2023-02-24,Paid,Anomaly,Return,Debit Card,Biscuits (200g),No Service,Snacks,,9,32.4,270.0,302.4,238.41039165109044,63.98960834890954,30.0,0.12,0,0,Main Store,CASH007,SUP138,09:04:52,Wholesale,Phone,Under Payment
INV10328,CUST9845,SRV003,2023-02-21,Failed,No Leakage,Sale,Debit Card,Detergent (1kg),Express Delivery,Household,Delivery Services,4,40.0,800.0,920.0,0.0,920.0,200.0,0.05,80,0,Online,CASH015,SUP170,01:03:33,Wholesale,In-Store,
INV10336,CUST3639,SRV002,2023-02-18,Pending,Anomaly,Return,Cash,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,6,15.0,300.0,315.0,0.0,315.0,50.0,0.05,40,0,Main Store,CASH013,SUP109,10:31:45,Regular,In-Store,Missing Charges
INV10339,CUST4590,SRV001,2023-12-22,Pending,No Leakage,Return,UPI,Cooking Oil (1L),No Service,Pantry Staples,,3,81.0,450.0,531.0,0.0,531.0,150.0,0.18,0,0,Branch B,CASH013,SUP147,08:51:26,Wholesale,In-Store,
INV10341,CUST6411,SRV003,2023-01-26,Paid,No Leakage,Sale,Credit Card,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,4,7.0,140.0,227.0,227.0,0.0,35.0,0.05,80,0,Main Store,CASH004,SUP162,13:03:38,New,In-Store,
INV10344,CUST6654,SRV003,2024-08-06,Paid,No Leakage,Return,Cheque,Wheat Flour (1kg),Express Delivery,Grains & Cereals,Delivery Services,6,13.5,270.0,363.5,363.5,0.0,45.0,0.05,80,0,Branch B,CASH012,SUP131,17:02:11,Regular,In-Store,
INV10345,CUST9706,SRV001,2023-03-08,Paid,Anomaly,Return,Net Banking,Coffee Powder (200g),No Service,Beverages,,9,567.0,3150.0,3717.0,2732.333599725055,984.6664002749447,350.0,0.18,0,0,Main Store,CASH012,SUP180,08:49:44,Wholesale,Phone,Under Payment
INV10346,CUST2135,SRV002,2023-09-13,Pending,No Leakage,Sale,Credit Card,Bananas (1kg),Standard Delivery,Fruits,Delivery Services,3,18.0,150.0,208.0,0.0,208.0,50.0,0.12,40,0,Branch A,CASH020,SUP144,10:49:00,Wholesale,Online,
INV10347,CUST7018,SRV003,2023-08-16,Paid,Anomaly,Return,Debit Card,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,9,162.0,900.0,1011.566768064016,1011.566768064016,0.0,100.0,0.18,80,0,Branch A,CASH012,SUP150,16:29:57,Premium,In-Store,Unrecorded Discounts
INV10348,CUST1286,SRV002,2023-02-06,Pending,Anomaly,Return,Debit Card,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,5,37.5,750.0,787.5,0.0,787.5,150.0,0.05,40,0,Main Store,CASH005,SUP192,12:41:59,Premium,Online,Missing Charges
INV10349,CUST4017,SRV001,2023-05-02,Failed,No Leakage,Return,Cash,Detergent (1kg),No Service,Household,,1,24.0,200.0,224.0,0.0,224.0,200.0,0.12,0,0,Online,CASH001,SUP164,19:48:58,Regular,Online,
INV10351,CUST2259,SRV001,2023-07-20,Paid,Anomaly,Sale,Cheque,Tea Powder (250g),No Service,Beverages,,1,6.0,120.0,126.0,150.4505076956915,-24.4505076956915,120.0,0.05,0,0,Online,CASH007,SUP110,14:58:14,Regular,Online,Excess Payment
INV10354,CUST1161,SRV001,2024-11-06,Failed,Anomaly,Return,Credit Card,Chips (100g),No Service,Snacks,,6,6.0,120.0,126.0,60.6812619654087,65.31873803459129,20.0,0.05,0,0,Branch A,CASH007,SUP103,11:33:03,New,Phone,Payment Status Mismatch
INV10359,CUST6599,SRV002,2024-02-09,Pending,No Leakage,Sale,Cash,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,60.0,1200.0,1300.0,0.0,1300.0,200.0,0.05,40,0,Main Store,CASH007,SUP137,22:13:12,New,Online,
INV10362,CUST7716,SRV002,2023-04-08,Pending,No Leakage,Sale,Credit Card,Biscuits (200g),Standard Delivery,Snacks,Delivery Services,1,5.4,30.0,75.4,0.0,75.4,30.0,0.18,40,0,Branch A,CASH019,SUP154,16:16:18,Premium,Online,
INV10365,CUST2886,SRV001,2023-06-10,Paid,No Leakage,Sale,Debit Card,Cooking Oil (1L),No Service,Pantry Staples,,7,189.0,1050.0,1239.0,1239.0,0.0,150.0,0.18,0,0,Branch A,CASH011,SUP189,15:40:55,Premium,In-Store,
INV10370,CUST4368,SRV003,2023-01-15,Pending,No Leakage,Sale,Credit Card,Biscuits (200g),Express Delivery,Snacks,Delivery Services,7,37.8,210.0,327.8,0.0,327.8,30.0,0.18,80,0,Branch B,CASH006,SUP197,18:33:57,Premium,Phone,
INV10374,CUST2396,SRV002,2023-12-10,Paid,Anomaly,Return,Credit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,6,28.8,240.0,308.8,365.2854251583924,-56.48542515839239,40.0,0.12,40,0,Branch B,CASH018,SUP148,01:29:59,Premium,Online,Excess Payment
INV10376,CUST2277,SRV003,2023-07-25,Failed,Anomaly,Sale,Cheque,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,2,43.2,360.0,411.5357179612249,0.0,411.5357179612249,180.0,0.12,80,0,Online,CASH016,SUP176,05:23:08,Premium,In-Store,Unrecorded Discounts
INV10378,CUST2597,SRV002,2023-02-23,Failed,No Leakage,Sale,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,4,24.0,480.0,544.0,0.0,544.0,120.0,0.05,40,0,Online,CASH012,SUP128,05:24:51,Wholesale,In-Store,
INV10379,CUST9808,SRV002,2023-04-16,Paid,Anomaly,Return,Debit Card,Coffee Powder (200g),Standard Delivery,Beverages,Delivery Services,10,175.0,3500.0,3715.0,4370.678585999724,-655.6785859997235,350.0,0.05,40,0,Branch B,CASH003,SUP199,08:25:38,Premium,Online,Excess Payment
INV10380,CUST6255,SRV003,2024-08-01,Pending,Anomaly,Return,Cheque,Shampoo (250ml),Express Delivery,Personal Care,Delivery Services,8,172.79999999999998,1440.0,1692.8,0.0,1692.8,180.0,0.12,80,0,Online,CASH004,SUP125,00:30:37,Wholesale,Online,Duplicate Entries
INV10383,CUST7443,SRV003,2023-12-11,Failed,No Leakage,Return,UPI,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,2,30.0,600.0,710.0,0.0,710.0,300.0,0.05,80,0,Branch A,CASH008,SUP177,04:36:32,Regular,Phone,
INV10384,CUST6610,SRV003,2024-12-14,Pending,No Leakage,Return,UPI,Biscuits (200g),Express Delivery,Snacks,Delivery Services,6,9.0,180.0,269.0,0.0,269.0,30.0,0.05,80,0,Online,CASH019,SUP164,18:34:02,Premium,Online,
INV10386,CUST8928,SRV002,2024-08-18,Paid,Anomaly,Return,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,18.0,360.0,378.0,378.0,0.0,40.0,0.05,40,0,Branch B,CASH018,SUP126,13:02:05,Regular,In-Store,Missing Charges
INV10392,CUST7313,SRV001,2023-09-09,Paid,No Leakage,Return,Debit Card,Cheese (200g),No Service,Dairy & Eggs,,5,90.0,750.0,840.0,840.0,0.0,150.0,0.12,0,0,Main Store,CASH003,SUP133,07:30:06,Wholesale,In-Store,
INV10393,CUST6689,SRV001,2024-02-02,Pending,No Leakage,Sale,Net Banking,Tomatoes (1kg),No Service,Fresh Vegetables,,7,37.8,210.0,247.8,0.0,247.8,30.0,0.18,0,0,Branch A,CASH009,SUP120,14:25:39,New,Online,
INV10398,CUST1055,SRV002,2024-10-30,Paid,Anomaly,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,6,216.0,1200.0,1456.0,1740.124734183291,-284.1247341832909,200.0,0.18,40,0,Branch B,CASH020,SUP151,05:33:33,Premium,Online,Excess Payment
INV10399,CUST1904,SRV001,2023-09-08,Failed,No Leakage,Return,Debit Card,Fish (1kg),No Service,Meat & Fish,,3,162.0,900.0,1062.0,0.0,1062.0,300.0,0.18,0,0,Branch B,CASH017,SUP166,09:07:27,Premium,In-Store,
INV10404,CUST4017,SRV001,2024-09-04,Pending,Anomaly,Return,UPI,Chips (100g),No Service,Snacks,,3,7.199999999999999,60.0,67.2,0.0,67.2,20.0,0.12,0,0,Branch A,CASH011,SUP117,12:36:47,Regular,Online,Duplicate Entries
INV10406,CUST2491,SRV001,2023-01-09,Paid,No Leakage,Sale,Cheque,Cheese (200g),No Service,Dairy & Eggs,,1,18.0,150.0,168.0,168.0,0.0,150.0,0.12,0,0,Main Store,CASH009,SUP141,03:18:09,Premium,Phone,
INV10416,CUST1871,SRV001,2024-02-12,Paid,Anomaly,Sale,UPI,Milk (1L),No Service,Dairy & Eggs,,5,36.0,300.0,336.0,336.0,0.0,60.0,0.12,0,0,Online,CASH002,SUP177,09:26:45,Wholesale,Online,Duplicate Entries
INV10418,CUST6091,SRV001,2024-11-25,Failed,No Leakage,Sale,Credit Card,Tea Powder (250g),No Service,Beverages,,3,64.8,360.0,424.8,0.0,424.8,120.0,0.18,0,0,Branch A,CASH017,SUP137,02:20:22,Wholesale,Online,
INV10420,CUST9524,SRV001,2023-04-02,Paid,No Leakage,Return,Net Banking,Lentils (1kg),No Service,Grains & Cereals,,1,5.0,100.0,105.0,105.0,0.0,100.0,0.05,0,0,Branch B,CASH011,SUP164,17:28:21,Premium,Online,
INV10421,CUST1253,SRV003,2024-07-24,Paid,Anomaly,Sale,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,1,12.0,100.0,192.0,149.5793425484987,42.42065745150131,100.0,0.12,80,0,Main Store,CASH018,SUP100,23:20:18,Wholesale,Online,Under Payment
INV10425,CUST2661,SRV001,2024-06-10,Pending,No Leakage,Return,UPI,Tomatoes (1kg),No Service,Fresh Vegetables,,4,14.4,120.0,134.4,0.0,134.4,30.0,0.12,0,0,Branch A,CASH011,SUP119,10:49:58,New,Online,
INV10428,CUST6061,SRV003,2024-05-02,Failed,Anomaly,Sale,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,6,36.0,300.0,359.73994579155425,0.0,359.73994579155425,50.0,0.12,80,0,Main Store,CASH015,SUP193,09:44:21,Premium,Phone,Unrecorded Discounts
INV10434,CUST1626,SRV002,2024-12-08,Pending,Anomaly,Return,Debit Card,Chips (100g),Standard Delivery,Snacks,Delivery Services,1,2.4,20.0,22.4,0.0,22.4,20.0,0.12,40,0,Online,CASH008,SUP102,12:38:05,Premium,Phone,Missing Charges
INV10441,CUST9564,SRV001,2023-10-12,Paid,Anomaly,Return,UPI,Coffee Powder (200g),No Service,Beverages,,9,157.5,3150.0,3307.5,3307.5,0.0,350.0,0.05,0,0,Branch B,CASH004,SUP108,09:23:00,Premium,In-Store,Duplicate Entries
INV10441,CUST1252,SRV001,2024-04-03,Paid,Anomaly,Sale,Debit Card,Lentils (1kg),No Service,Grains & Cereals,,6,30.0,600.0,630.0,630.0,0.0,100.0,0.05,0,0,Branch A,CASH009,SUP102,20:01:06,Regular,Online,Duplicate Entries
INV10444,CUST2434,SRV003,2024-12-28,Paid,Anomaly,Return,Credit Card,Cheese (200g),Express Delivery,Dairy & Eggs,Delivery Services,3,54.0,450.0,584.0,412.3806415032117,171.61935849678832,150.0,0.12,80,0,Branch B,CASH014,SUP159,07:13:59,New,Phone,Under Payment
INV10445,CUST4632,SRV003,2024-05-08,Failed,No Leakage,Return,UPI,Coffee Powder (200g),Express Delivery,Beverages,Delivery Services,6,252.0,2100.0,2432.0,0.0,2432.0,350.0,0.12,80,0,Branch B,CASH013,SUP100,04:24:40,Regular,Phone,
INV10447,CUST7416,SRV003,2023-07-02,Pending,No Leakage,Return,Net Banking,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,2,5.0,100.0,185.0,0.0,185.0,50.0,0.05,80,0,Main Store,CASH011,SUP194,23:15:03,Premium,Phone,
INV10448,CUST5815,SRV002,2023-11-15,Failed,Anomaly,Sale,UPI,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,8,115.2,960.0,987.1525206398966,0.0,987.1525206398966,120.0,0.12,40,0,Branch A,CASH006,SUP137,21:35:13,New,In-Store,Unrecorded Discounts
INV10453,CUST1405,SRV001,2023-08-10,Paid,No Leakage,Sale,Cash,Soap (100g),No Service,Personal Care,,2,9.6,80.0,89.6,89.6,0.0,40.0,0.12,0,0,Main Store,CASH006,SUP120,16:35:15,Premium,Phone,
INV10455,CUST2008,SRV001,2024-06-13,Pending,No Leakage,Return,Cash,Apples (1kg),No Service,Fruits,,3,64.8,360.0,424.8,0.0,424.8,120.0,0.18,0,0,Branch B,CASH008,SUP192,08:12:46,New,In-Store,
INV10456,CUST6091,SRV001,2023-09-13,Paid,Anomaly,Return,Debit Card,Milk (1L),No Service,Dairy & Eggs,,4,28.8,240.0,268.8,306.69068876888434,-37.89068876888433,60.0,0.12,0,0,Online,CASH008,SUP104,02:27:53,New,Online,Excess Payment
INV10457,CUST2821,SRV001,2023-01-18,Pending,No Leakage,Sale,UPI,Chips (100g),No Service,Snacks,,7,25.2,140.0,165.2,0.0,165.2,20.0,0.18,0,0,Branch A,CASH005,SUP114,08:37:11,New,Phone,
INV10459,CUST5066,SRV002,2023-03-26,Paid,No Leakage,Sale,UPI,Cooking Oil (1L),Standard Delivery,Pantry Staples,Delivery Services,6,45.0,900.0,985.0,985.0,0.0,150.0,0.05,40,0,Online,CASH015,SUP136,20:01:17,Premium,Phone,
INV10460,CUST9991,SRV002,2023-01-10,Paid,No Leakage,Sale,Debit Card,Tomatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,9,48.6,270.0,358.6,358.6,0.0,30.0,0.18,40,0,Branch B,CASH018,SUP154,08:58:28,New,Online,
INV10461,CUST3139,SRV003,2023-08-08,Pending,No Leakage,Sale,Cash,Sugar (1kg),Express Delivery,Pantry Staples,Delivery Services,6,48.6,270.0,398.6,0.0,398.6,45.0,0.18,80,0,Branch B,CASH020,SUP156,22:47:21,Regular,Online,
INV10467,CUST4952,SRV001,2024-06-14,Paid,No Leakage,Return,Credit Card,Tomatoes (1kg),No Service,Fresh Vegetables,,7,25.2,210.0,235.2,235.2,0.0,30.0,0.12,0,0,Online,CASH018,SUP177,21:40:42,Premium,In-Store,
INV10469,CUST2212,SRV003,2024-11-01,Failed,Anomaly,Return,Debit Card,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,86.39999999999999,720.0,886.4,312.96253079046033,573.4374692095396,80.0,0.12,80,0,Branch B,CASH010,SUP120,13:00:32,New,Online,Payment Status Mismatch
INV10473,CUST9652,SRV002,2023-12-12,Paid,Anomaly,Return,Debit Card,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,9,81.0,1620.0,1741.0,2075.136946965647,-334.136946965647,180.0,0.05,40,0,Online,CASH001,SUP160,01:28:04,Premium,In-Store,Excess Payment
INV10475,CUST2847,SRV003,2024-05-10,Pending,Anomaly,Return,Cash,Rice (1kg),Express Delivery,Grains & Cereals,Delivery Services,5,36.0,300.0,416.0,0.0,416.0,60.0,0.12,80,0,Online,CASH020,SUP188,14:56:21,New,In-Store,Duplicate Entries
INV10479,CUST2000,SRV002,2023-08-17,Failed,Anomaly,Return,Credit Card,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,7,24.5,490.0,514.5,0.0,514.5,70.0,0.05,40,0,Branch A,CASH001,SUP110,23:33:12,New,Phone,Missing Charges
INV10482,CUST5260,SRV002,2024-05-21,Failed,No Leakage,Return,Debit Card,Cheese (200g),Standard Delivery,Dairy & Eggs,Delivery Services,10,75.0,1500.0,1615.0,0.0,1615.0,150.0,0.05,40,0,Branch B,CASH014,SUP170,14:27:07,Premium,Online,
INV10484,CUST3318,SRV003,2024-02-20,Failed,Anomaly,Return,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,5,180.0,1500.0,1680.0,0.0,1680.0,300.0,0.12,80,0,Online,CASH016,SUP175,17:48:39,Wholesale,Phone,Missing Charges
INV10485,CUST5286,SRV003,2024-04-08,Pending,No Leakage,Sale,Debit Card,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,4,24.0,480.0,584.0,0.0,584.0,120.0,0.05,80,0,Main Store,CASH011,SUP120,01:54:22,New,In-Store,
INV10490,CUST6239,SRV001,2024-01-20,Failed,No Leakage,Return,Cash,Cheese (200g),No Service,Dairy & Eggs,,6,108.0,900.0,1008.0,0.0,1008.0,150.0,0.12,0,0,Main Store,CASH019,SUP107,14:39:08,New,Phone,
INV10491,CUST1070,SRV002,2024-04-27,Failed,No Leakage,Return,Credit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,5,30.0,600.0,670.0,0.0,670.0,120.0,0.05,40,0,Branch B,CASH019,SUP174,16:15:12,Premium,In-Store,
INV10495,CUST2433,SRV001,2023-05-08,Failed,Anomaly,Sale,Net Banking,Potatoes (1kg),No Service,Fresh Vegetables,,6,25.2,210.0,235.2,106.79871811233792,128.4012818876621,35.0,0.12,0,0,Branch A,CASH020,SUP134,09:38:40,Wholesale,Phone,Payment Status Mismatch
INV10496,CUST7503,SRV001,2024-11-04,Paid,Anomaly,Sale,Debit Card,Fish (1kg),No Service,Meat & Fish,,5,75.0,1500.0,1575.0,1575.0,0.0,300.0,0.05,0,0,Branch B,CASH013,SUP142,10:46:48,New,Phone,Duplicate Entries
INV10500,CUST9799,SRV002,2024-11-15,Pending,No Leakage,Sale,Debit Card,Tea Powder (250g),Standard Delivery,Beverages,Delivery Services,3,43.2,360.0,443.2,0.0,443.2,120.0,0.12,40,0,Branch A,CASH005,SUP198,09:49:24,Wholesale,Online,
INV10501,CUST9048,SRV001,2024-04-28,Paid,Anomaly,Sale,UPI,Shampoo (250ml),No Service,Personal Care,,5,45.0,900.0,945.0,809.0610931184524,135.9389068815476,180.0,0.05,0,0,Online,CASH005,SUP168,10:32:34,Wholesale,In-Store,Under Payment
INV10503,CUST8608,SRV001,2024-06-20,Failed,No Leakage,Return,Cash,Chips (100g),No Service,Snacks,,9,9.0,180.0,189.0,0.0,189.0,20.0,0.05,0,0,Branch A,CASH016,SUP105,07:00:50,Premium,Online,
INV10505,CUST3527,SRV003,2023-07-07,Pending,No Leakage,Sale,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,5,45.0,250.0,375.0,0.0,375.0,50.0,0.18,80,0,Main Store,CASH003,SUP135,01:02:24,Premium,Phone,
INV10509,CUST3590,SRV002,2024-02-15,Paid,No Leakage,Sale,Cheque,Detergent (1kg),Standard Delivery,Household,Delivery Services,1,36.0,200.0,276.0,276.0,0.0,200.0,0.18,40,0,Online,CASH017,SUP138,00:59:42,Wholesale,Phone,
INV10512,CUST6120,SRV001,2023-09-21,Paid,Anomaly,Sale,Net Banking,Oranges (1kg),No Service,Fruits,,9,129.6,720.0,849.6,962.3452366913646,-112.74523669136454,80.0,0.18,0,0,Main Store,CASH019,SUP162,17:24:32,New,Phone,Excess Payment
INV10513,CUST9798,SRV002,2024-03-22,Failed,No Leakage,Return,UPI,Lentils (1kg),Standard Delivery,Grains & Cereals,Delivery Services,2,10.0,200.0,250.0,0.0,250.0,100.0,0.05,40,0,Branch B,CASH019,SUP151,09:01:47,New,Online,
INV10524,CUST7357,SRV002,2023-04-29,Pending,No Leakage,Sale,Cash,Soap (100g),Standard Delivery,Personal Care,Delivery Services,2,4.0,80.0,124.0,0.0,124.0,40.0,0.05,40,0,Main Store,CASH019,SUP174,00:57:56,Premium,In-Store,
INV10526,CUST1536,SRV002,2023-06-11,Pending,No Leakage,Return,Credit Card,Soap (100g),Standard Delivery,Personal Care,Delivery Services,4,28.8,160.0,228.8,0.0,228.8,40.0,0.18,40,0,Branch A,CASH002,SUP159,10:19:46,Wholesale,In-Store,
INV10527,CUST3027,SRV002,2024-07-27,Failed,No Leakage,Return,Cash,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,4,9.0,180.0,229.0,0.0,229.0,45.0,0.05,40,0,Main Store,CASH006,SUP126,11:25:23,Premium,Online,
INV10533,CUST4929,SRV003,2024-08-24,Paid,Anomaly,Return,UPI,Butter (100g),Express Delivery,Dairy & Eggs,Delivery Services,6,36.0,300.0,336.0,336.0,0.0,50.0,0.12,80,0,Branch A,CASH015,SUP142,23:27:34,Regular,In-Store,Missing Charges
INV10534,CUST5676,SRV002,2023-12-10,Failed,Anomaly,Sale,UPI,Bread (500g),Standard Delivery,Bakery,Delivery Services,9,64.8,360.0,424.8,0.0,424.8,40.0,0.18,40,0,Branch B,CASH009,SUP109,19:25:47,Regular,In-Store,Missing Charges
INV10537,CUST6427,SRV002,2024-06-09,Failed,No Leakage,Sale,UPI,Shampoo (250ml),Standard Delivery,Personal Care,Delivery Services,6,194.4,1080.0,1314.4,0.0,1314.4,180.0,0.18,40,0,Branch A,CASH007,SUP200,19:42:26,Regular,In-Store,
