Invoice_Number,Customer_ID,Service_ID,Billing_Date,Payment_Status,Leakage_Flag,Transaction_Type,Mode_of_Payment,Product_Name,Service,Product_Category,Service_Category,Product_Quantity,Tax_Amount,Actual_Amount,Billed_Amount,Paid_Amount,Balance_Amount,Unit_Price,Tax_Rate,Service_Charge,Discount_Amount,Store_Branch,Cashier_ID,Supplier_ID,Billing_Time,Customer_Type,Order_Channel,Anomaly_Type
INV10095,CUST7224,SRV001,2023-03-24,Failed,No Leakage,Return,Cheque,Oranges (1kg),No Service,Fruits,None,1,14.399999999999999,80.0,94.4,0.0,94.4,80.0,0.18,0,0,Branch A,CASH013,SUP141,11:47:17,Premium,In-Store,None
INV10096,CUST7994,SRV007,2023-09-22,Failed,Anomaly,Return,Debit Card,Bread (500g),Customization Service,Bakery,Special Orders,5,10.0,200.0,210.0,0.0,210.0,40.0,0.05,200,0,Online,CASH002,SUP188,04:32:29,Regular,In-Store,Missing Charges
INV10097,CUST2899,SRV002,2023-12-31,Paid,Anomaly,Sale,Net Banking,Eggs (12 pack),Standard Delivery,Dairy & Eggs,Delivery Services,4,33.6,280.0,353.6,353.6,0.0,70.0,0.12,40,0,Main Store,CASH010,SUP152,13:06:14,Premium,In-Store,Duplicate Entries
INV10097,CUST8604,SRV003,2024-08-27,Pending,Anomaly,Sale,Credit Card,Apples (1kg),Express Delivery,Fruits,Delivery Services,6,86.39999999999999,720.0,886.4,0.0,886.4,120.0,0.12,80,0,Branch B,CASH012,SUP160,10:14:47,Regular,Phone,Duplicate Entries
INV10099,CUST8610,SRV006,2024-04-23,Paid,No Leakage,Sale,Cash,Sugar (1kg),Bulk Order Service,Pantry Staples,Special Orders,5,27.0,225.0,402.0,402.0,0.0,45.0,0.12,150,0,Online,CASH017,SUP123,15:43:26,Regular,Phone,None
INV10100,CUST9372,SRV007,2024-11-13,Pending,Anomaly,Return,UPI,Eggs (12 pack),Customization Service,Dairy & Eggs,Special Orders,10,35.0,700.0,935.0,0.0,935.0,70.0,0.05,200,0,Online,CASH002,SUP135,08:38:11,New,Phone,Duplicate Entries
INV10100,CUST6175,SRV005,2024-08-04,Paid,Anomaly,Sale,Cheque,Apples (1kg),Installation Service,Fruits,Technical Services,7,100.8,840.0,1440.8,1263.9488516765684,176.85114832343152,120.0,0.12,500,0,Branch B,CASH003,SUP153,04:06:20,New,Online,Under Payment
INV10102,CUST6028,SRV006,2024-11-17,Pending,Anomaly,Return,UPI,Cooking Oil (1L),Bulk Order Service,Pantry Staples,Special Orders,10,75.0,1500.0,1725.0,0.0,1725.0,150.0,0.05,150,0,Main Store,CASH018,SUP111,15:31:28,New,In-Store,Duplicate Entries
INV10102,CUST5149,SRV003,2024-07-09,Paid,Anomaly,Return,Cash,Oranges (1kg),Express Delivery,Fruits,Delivery Services,8,24.579099320863726,491.5819864172745,596.1610857381382,596.1610857381382,0.0,80.0,0.05,80,0,Main Store,CASH015,SUP168,03:56:04,Premium,Online,Usage Mismatch
INV10104,CUST1254,SRV003,2024-03-18,Failed,Anomaly,Return,Net Banking,Fish (1kg),Express Delivery,Meat & Fish,Delivery Services,10,540.0,3000.0,3540.0,0.0,3540.0,300.0,0.18,80,0,Main Store,CASH004,SUP110,00:51:29,New,Online,Missing Charges
INV10105,CUST3255,SRV003,2023-05-14,Failed,Anomaly,Sale,Cash,Biscuits (200g),Express Delivery,Snacks,Delivery Services,1,3.5999999999999996,30.0,107.86469978589263,0.0,107.86469978589263,30.0,0.12,80,0,Online,CASH001,SUP105,04:13:43,Wholesale,In-Store,Unrecorded Discounts
INV10106,CUST7281,SRV001,2023-02-07,Failed,No Leakage,Sale,UPI,Cooking Oil (1L),No Service,Pantry Staples,None,4,108.0,600.0,708.0,0.0,708.0,150.0,0.18,0,0,Branch A,CASH006,SUP146,09:34:39,Wholesale,Phone,None
INV10107,CUST1345,SRV003,2024-12-13,Failed,Anomaly,Return,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,9,81.0,450.0,531.0,0.0,531.0,50.0,0.18,80,0,Branch A,CASH012,SUP178,13:43:40,New,In-Store,Missing Charges
INV10108,CUST5961,SRV002,2023-05-16,Paid,Anomaly,Return,Credit Card,Fish (1kg),Standard Delivery,Meat & Fish,Delivery Services,4,60.0,1200.0,1300.0,987.7211055932564,312.2788944067436,300.0,0.05,40,0,Online,CASH013,SUP199,11:43:00,Premium,Phone,Under Payment
INV10109,CUST1050,SRV002,2024-07-05,Paid,Anomaly,Return,UPI,Wheat Flour (1kg),Standard Delivery,Grains & Cereals,Delivery Services,1,8.1,45.0,53.099999999999994,53.099999999999994,0.0,45.0,0.18,40,0,Main Store,CASH004,SUP114,16:17:44,Premium,Phone,Missing Charges
INV10110,CUST2798,SRV003,2023-12-05,Failed,No Leakage,Return,Credit Card,Bread (500g),Express Delivery,Bakery,Delivery Services,7,33.6,280.0,393.6,0.0,393.6,40.0,0.12,80,0,Branch A,CASH014,SUP179,21:19:05,Wholesale,In-Store,None
INV10111,CUST6694,SRV007,2023-07-10,Failed,Anomaly,Return,Net Banking,Onions (1kg),Customization Service,Fresh Vegetables,Special Orders,9,23.49894434084924,469.97888681698475,693.477831157834,0.0,693.477831157834,52.21987631299831,0.05,200,0,Online,CASH008,SUP141,22:12:19,New,Online,Incorrect Rates
INV10112,CUST2387,SRV005,2023-09-23,Failed,Anomaly,Sale,UPI,Potatoes (1kg),Installation Service,Fresh Vegetables,Technical Services,10,63.0,350.0,913.0,0.0,913.0,35.0,0.18,500,0,Branch A,CASH017,SUP128,09:58:44,Regular,In-Store,Duplicate Entries
INV10112,CUST7613,SRV007,2024-10-21,Failed,Anomaly,Sale,UPI,Wheat Flour (1kg),Customization Service,Grains & Cereals,Special Orders,2,16.2,90.0,306.2,0.0,306.2,45.0,0.18,200,0,Branch A,CASH010,SUP121,13:11:01,Wholesale,In-Store,Duplicate Entries
INV10114,CUST9483,SRV005,2024-09-30,Failed,No Leakage,Return,Cash,Bread (500g),Installation Service,Bakery,Technical Services,7,33.6,280.0,813.6,0.0,813.6,40.0,0.12,500,0,Branch A,CASH013,SUP177,15:38:04,Premium,Online,None
INV10115,CUST8992,SRV006,2023-08-01,Failed,No Leakage,Return,Debit Card,Potatoes (1kg),Bulk Order Service,Fresh Vegetables,Special Orders,9,37.8,315.0,502.8,0.0,502.8,35.0,0.12,150,0,Main Store,CASH008,SUP125,01:02:48,Wholesale,Online,None
INV10116,CUST1405,SRV003,2024-01-10,Paid,No Leakage,Return,Debit Card,Bananas (1kg),Express Delivery,Fruits,Delivery Services,4,36.0,200.0,316.0,316.0,0.0,50.0,0.18,80,0,Online,CASH006,SUP101,22:24:54,Regular,Phone,None
INV10117,CUST8476,SRV004,2024-10-05,Failed,No Leakage,Sale,Net Banking,Potatoes (1kg),Consultation Service,Fresh Vegetables,Advisory Services,8,33.6,280.0,613.6,0.0,613.6,35.0,0.12,300,0,Online,CASH007,SUP127,14:10:35,Regular,Phone,None
INV10118,CUST4797,SRV005,2024-01-20,Paid,No Leakage,Sale,Cash,Apples (1kg),Installation Service,Fruits,Technical Services,2,12.0,240.0,752.0,752.0,0.0,120.0,0.05,500,0,Branch A,CASH011,SUP119,11:25:00,New,Phone,None
INV10119,CUST5446,SRV007,2024-10-27,Pending,Anomaly,Return,Cheque,Shampoo (250ml),Customization Service,Personal Care,Special Orders,4,122.39999999999999,720.0,1042.4,0.0,1042.4,180.0,0.16999999999999998,200,0,Branch A,CASH014,SUP153,15:40:16,Regular,Online,Incorrect Rates
INV10120,CUST8759,SRV002,2023-05-02,Paid,Anomaly,Sale,UPI,Detergent (1kg),Standard Delivery,Household,Delivery Services,3,30.0,600.0,670.0,519.1465668742,150.85343312580005,200.0,0.05,40,0,Branch A,CASH013,SUP147,12:03:52,New,Online,Under Payment
INV10121,CUST2123,SRV005,2023-01-23,Failed,No Leakage,Sale,UPI,Sugar (1kg),Installation Service,Pantry Staples,Technical Services,3,16.2,135.0,651.2,0.0,651.2,45.0,0.12,500,0,Online,CASH010,SUP133,15:06:55,New,Phone,None
INV10122,CUST9232,SRV003,2023-06-17,Paid,Anomaly,Sale,Cheque,Potatoes (1kg),Express Delivery,Fresh Vegetables,Delivery Services,1,6.3,35.0,115.67016928633238,115.67016928633238,0.0,35.0,0.18,80,0,Branch B,CASH014,SUP116,11:51:40,Premium,Phone,Unrecorded Discounts
INV10123,CUST3407,SRV004,2024-08-21,Pending,Anomaly,Sale,Debit Card,Butter (100g),Consultation Service,Dairy & Eggs,Advisory Services,6,29.162164713453848,243.01803927878208,572.1802039922359,0.0,572.1802039922359,50.0,0.12,300,0,Branch A,CASH002,SUP160,18:58:39,Premium,Phone,Usage Mismatch
INV10124,CUST2796,SRV003,2023-11-11,Failed,No Leakage,Return,Credit Card,Chips (100g),Express Delivery,Snacks,Delivery Services,7,25.2,140.0,245.2,0.0,245.2,20.0,0.18,80,0,Main Store,CASH020,SUP124,18:55:04,Premium,Phone,None
INV10125,CUST4089,SRV006,2023-12-08,Paid,No Leakage,Return,Credit Card,Lentils (1kg),Bulk Order Service,Grains & Cereals,Special Orders,6,30.0,600.0,780.0,780.0,0.0,100.0,0.05,150,0,Main Store,CASH001,SUP184,10:30:10,New,Online,None
INV10126,CUST5008,SRV007,2024-05-19,Failed,No Leakage,Sale,Debit Card,Soap (100g),Customization Service,Personal Care,Special Orders,4,8.0,160.0,368.0,0.0,368.0,40.0,0.05,200,0,Branch A,CASH007,SUP172,02:27:42,Wholesale,In-Store,None
INV10127,CUST4725,SRV003,2024-06-27,Failed,No Leakage,Sale,Net Banking,Tea Powder (250g),Express Delivery,Beverages,Delivery Services,8,172.79999999999998,960.0,1212.8,0.0,1212.8,120.0,0.18,80,0,Main Store,CASH016,SUP143,15:15:39,Wholesale,Online,None
INV10128,CUST5500,SRV001,2024-06-11,Pending,No Leakage,Return,Credit Card,Dishwash Soap (500ml),No Service,Household,None,2,19.2,160.0,179.2,0.0,179.2,80.0,0.12,0,0,Online,CASH017,SUP157,04:07:32,Wholesale,Online,None
INV10129,CUST8847,SRV005,2024-11-25,Paid,No Leakage,Sale,Cash,Lentils (1kg),Installation Service,Grains & Cereals,Technical Services,1,18.0,100.0,618.0,618.0,0.0,100.0,0.18,500,0,Branch B,CASH018,SUP180,18:02:39,New,Phone,None
INV10130,CUST2995,SRV006,2023-12-15,Paid,No Leakage,Sale,Cheque,Shampoo (250ml),Bulk Order Service,Personal Care,Special Orders,10,90.0,1800.0,2040.0,2040.0,0.0,180.0,0.05,150,0,Main Store,CASH015,SUP154,18:22:40,New,Phone,None
INV10131,CUST6205,SRV002,2024-05-10,Pending,No Leakage,Return,UPI,Sugar (1kg),Standard Delivery,Pantry Staples,Delivery Services,10,54.0,450.0,544.0,0.0,544.0,45.0,0.12,40,0,Branch B,CASH011,SUP156,06:36:03,Regular,In-Store,None
INV10132,CUST9597,SRV004,2023-04-06,Pending,Anomaly,Sale,Cash,Chips (100g),Consultation Service,Snacks,Advisory Services,9,9.0,180.0,446.007076697113,0.0,446.007076697113,20.0,0.05,300,0,Main Store,CASH016,SUP157,14:50:22,Wholesale,Phone,Unrecorded Discounts
INV10133,CUST2220,SRV004,2024-09-03,Paid,Anomaly,Return,Net Banking,Onions (1kg),Consultation Service,Fresh Vegetables,Advisory Services,5,30.593412391914423,169.96340217730236,500.5568145692168,500.5568145692168,0.0,40.0,0.18,300,0,Branch B,CASH013,SUP163,14:59:41,Wholesale,In-Store,Usage Mismatch
INV10134,CUST6437,SRV005,2024-01-09,Pending,No Leakage,Sale,Cash,Toothpaste (150g),Installation Service,Personal Care,Technical Services,5,54.0,300.0,854.0,0.0,854.0,60.0,0.18,500,0,Branch A,CASH010,SUP193,10:52:37,Wholesale,Online,None
INV10135,CUST7495,SRV006,2024-02-02,Failed,No Leakage,Return,Cheque,Milk (1L),Bulk Order Service,Dairy & Eggs,Special Orders,3,21.599999999999998,180.0,351.6,0.0,351.6,60.0,0.12,150,0,Branch B,CASH006,SUP178,06:05:33,Regular,In-Store,None
INV10136,CUST6855,SRV003,2023-05-24,Failed,Anomaly,Return,Credit Card,Milk (1L),Express Delivery,Dairy & Eggs,Delivery Services,3,9.0,180.0,269.0,133.66867933721335,135.33132066278665,60.0,0.05,80,0,Branch A,CASH006,SUP121,07:03:27,Wholesale,Online,Payment Status Mismatch
INV10137,CUST5455,SRV002,2024-09-19,Pending,No Leakage,Return,Cash,Oranges (1kg),Standard Delivery,Fruits,Delivery Services,7,67.2,560.0,667.2,0.0,667.2,80.0,0.12,40,0,Branch A,CASH012,SUP139,22:41:55,Regular,Online,None
INV10138,CUST7448,SRV004,2024-04-27,Pending,No Leakage,Return,Net Banking,Toothpaste (150g),Consultation Service,Personal Care,Advisory Services,9,97.2,540.0,937.2,0.0,937.2,60.0,0.18,300,0,Branch B,CASH017,SUP109,18:48:29,Premium,Online,None
INV10139,CUST5243,SRV003,2024-07-13,Failed,No Leakage,Return,UPI,Bananas (1kg),Express Delivery,Fruits,Delivery Services,7,17.5,350.0,447.5,0.0,447.5,50.0,0.05,80,0,Branch B,CASH020,SUP117,04:37:24,Regular,Phone,None
INV10140,CUST2312,SRV007,2024-06-03,Failed,No Leakage,Sale,Net Banking,Eggs (12 pack),Customization Service,Dairy & Eggs,Special Orders,3,37.8,210.0,447.8,0.0,447.8,70.0,0.18,200,0,Main Store,CASH017,SUP154,11:17:56,Wholesale,Phone,None
INV10141,CUST3844,SRV006,2023-01-23,Pending,No Leakage,Return,Net Banking,Toothpaste (150g),Bulk Order Service,Personal Care,Special Orders,10,72.0,600.0,822.0,0.0,822.0,60.0,0.12,150,0,Branch A,CASH007,SUP131,23:17:15,Regular,Phone,None
INV10142,CUST3719,SRV003,2023-03-26,Failed,No Leakage,Sale,Cash,Apples (1kg),Express Delivery,Fruits,Delivery Services,4,24.0,480.0,584.0,0.0,584.0,120.0,0.05,80,0,Branch A,CASH007,SUP184,06:08:58,Premium,Phone,None
INV10143,CUST5612,SRV005,2024-04-04,Pending,No Leakage,Return,Cash,Chips (100g),Installation Service,Snacks,Technical Services,3,3.0,60.0,563.0,0.0,563.0,20.0,0.05,500,0,Branch A,CASH016,SUP137,02:27:22,Premium,Online,None
INV10144,CUST4608,SRV004,2024-10-22,Failed,No Leakage,Return,Net Banking,Butter (100g),Consultation Service,Dairy & Eggs,Advisory Services,6,54.0,300.0,654.0,0.0,654.0,50.0,0.18,300,0,Branch A,CASH010,SUP142,11:38:15,New,In-Store,None
INV10145,CUST7660,SRV001,2023-09-19,Failed,Anomaly,Return,Debit Card,Detergent (1kg),No Service,Household,None,3,72.0,600.0,672.0,193.38039559577018,478.6196044042298,200.0,0.12,0,0,Main Store,CASH007,SUP160,00:09:55,Wholesale,In-Store,Payment Status Mismatch
INV10146,CUST9938,SRV001,2023-12-17,Paid,No Leakage,Return,Debit Card,Rice (1kg),No Service,Grains & Cereals,None,5,15.0,300.0,315.0,315.0,0.0,60.0,0.05,0,0,Branch B,CASH009,SUP160,11:03:20,Wholesale,In-Store,None
INV10147,CUST5426,SRV006,2023-11-01,Pending,No Leakage,Sale,Cheque,Biscuits (200g),Bulk Order Service,Snacks,Special Orders,2,10.799999999999999,60.0,220.8,0.0,220.8,30.0,0.18,150,0,Branch B,CASH009,SUP100,21:37:03,Premium,Phone,None
INV10148,CUST2735,SRV007,2024-12-18,Failed,No Leakage,Sale,UPI,Eggs (12 pack),Customization Service,Dairy & Eggs,Special Orders,7,24.5,490.0,714.5,0.0,714.5,70.0,0.05,200,0,Branch A,CASH015,SUP107,09:08:40,Wholesale,In-Store,None
INV10149,CUST4468,SRV004,2023-11-14,Failed,No Leakage,Sale,Net Banking,Oranges (1kg),Consultation Service,Fruits,Advisory Services,7,100.8,560.0,960.8,0.0,960.8,80.0,0.18,300,0,Branch A,CASH010,SUP132,08:21:01,Wholesale,Phone,None
INV10150,CUST6835,SRV006,2024-03-07,Pending,Anomaly,Return,Cash,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,7,75.6,420.0,590.0035288830296,0.0,590.0035288830296,60.0,0.18,150,0,Branch A,CASH007,SUP149,22:31:31,New,Online,Unrecorded Discounts
INV10151,CUST4399,SRV007,2024-02-08,Pending,No Leakage,Sale,Cheque,Chicken (1kg),Customization Service,Meat & Fish,Special Orders,4,180.0,1000.0,1380.0,0.0,1380.0,250.0,0.18,200,0,Branch B,CASH005,SUP180,21:17:36,Premium,Online,None
INV10152,CUST8643,SRV003,2024-01-29,Failed,Anomaly,Return,Cheque,Cooking Oil (1L),Express Delivery,Pantry Staples,Delivery Services,4,30.0,600.0,710.0,251.9453229564743,458.05467704352566,150.0,0.05,80,0,Branch A,CASH008,SUP127,05:12:11,Regular,In-Store,Payment Status Mismatch
INV10153,CUST3961,SRV001,2023-08-10,Paid,No Leakage,Sale,UPI,Salt (1kg),No Service,Pantry Staples,None,10,10.0,200.0,210.0,210.0,0.0,20.0,0.05,0,0,Branch A,CASH011,SUP144,21:18:16,Premium,Phone,None
INV10154,CUST8974,SRV001,2023-07-31,Pending,No Leakage,Return,Net Banking,Butter (100g),No Service,Dairy & Eggs,None,10,90.0,500.0,590.0,0.0,590.0,50.0,0.18,0,0,Main Store,CASH015,SUP199,11:04:55,Wholesale,Online,None
INV10155,CUST2704,SRV005,2023-07-09,Failed,No Leakage,Sale,Credit Card,Rice (1kg),Installation Service,Grains & Cereals,Technical Services,3,21.599999999999998,180.0,701.6,0.0,701.6,60.0,0.12,500,0,Branch A,CASH003,SUP145,16:39:51,New,In-Store,None
INV10156,CUST6960,SRV003,2023-12-04,Paid,No Leakage,Sale,Cheque,Lentils (1kg),Express Delivery,Grains & Cereals,Delivery Services,3,15.0,300.0,395.0,395.0,0.0,100.0,0.05,80,0,Online,CASH011,SUP106,15:21:40,Regular,In-Store,None
INV10157,CUST6923,SRV004,2023-06-10,Paid,Anomaly,Return,Cheque,Tea Powder (250g),Consultation Service,Beverages,Advisory Services,10,144.0,1200.0,1644.0,1905.1345142636783,-261.1345142636783,120.0,0.12,300,0,Branch B,CASH020,SUP137,11:38:25,New,Online,Excess Payment
INV10158,CUST7699,SRV007,2023-11-24,Pending,Anomaly,Sale,UPI,Oranges (1kg),Customization Service,Fruits,Special Orders,6,34.38222358313036,286.5185298594197,520.90075344255,0.0,520.90075344255,80.0,0.12,200,0,Online,CASH012,SUP166,20:56:42,Premium,In-Store,Usage Mismatch
INV10159,CUST7367,SRV005,2024-10-14,Paid,No Leakage,Return,Debit Card,Fish (1kg),Installation Service,Meat & Fish,Technical Services,4,216.0,1200.0,1916.0,1916.0,0.0,300.0,0.18,500,0,Branch B,CASH015,SUP191,06:17:33,Regular,In-Store,None
INV10160,CUST4237,SRV006,2024-02-17,Failed,No Leakage,Sale,UPI,Toothpaste (150g),Bulk Order Service,Personal Care,Special Orders,3,32.4,180.0,362.4,0.0,362.4,60.0,0.18,150,0,Main Store,CASH008,SUP187,13:22:04,New,In-Store,None
INV10161,CUST8440,SRV007,2024-05-12,Pending,No Leakage,Return,Net Banking,Coffee Powder (200g),Customization Service,Beverages,Special Orders,4,70.0,1400.0,1670.0,0.0,1670.0,350.0,0.05,200,0,Branch B,CASH011,SUP183,06:56:05,Wholesale,Online,None
INV10162,CUST6125,SRV003,2024-04-29,Failed,No Leakage,Sale,Cheque,Dishwash Soap (500ml),Express Delivery,Household,Delivery Services,9,36.0,720.0,836.0,0.0,836.0,80.0,0.05,80,0,Online,CASH012,SUP115,20:22:53,New,Online,None
INV10163,CUST9854,SRV001,2023-06-12,Pending,No Leakage,Return,UPI,Onions (1kg),No Service,Fresh Vegetables,None,9,18.0,360.0,378.0,0.0,378.0,40.0,0.05,0,0,Branch A,CASH019,SUP118,05:02:47,Wholesale,Online,None
INV10164,CUST7086,SRV005,2023-10-18,Failed,No Leakage,Return,Debit Card,Toothpaste (150g),Installation Service,Personal Care,Technical Services,4,12.0,240.0,752.0,0.0,752.0,60.0,0.05,500,0,Main Store,CASH010,SUP181,08:32:52,New,Online,None
INV10165,CUST5539,SRV006,2023-02-12,Pending,Anomaly,Sale,UPI,Cooking Oil (1L),Bulk Order Service,Pantry Staples,Special Orders,4,84.59559195967823,469.97551088710134,704.5711028467796,0.0,704.5711028467796,150.0,0.18,150,0,Online,CASH004,SUP193,04:29:57,Wholesale,In-Store,Usage Mismatch
INV10166,CUST5197,SRV005,2023-05-11,Pending,No Leakage,Sale,UPI,Cooking Oil (1L),Installation Service,Pantry Staples,Technical Services,5,37.5,750.0,1287.5,0.0,1287.5,150.0,0.05,500,0,Online,CASH015,SUP114,01:17:20,New,Phone,None
INV10167,CUST7184,SRV002,2024-04-30,Failed,No Leakage,Sale,Cheque,Potatoes (1kg),Standard Delivery,Fresh Vegetables,Delivery Services,10,17.5,350.0,407.5,0.0,407.5,35.0,0.05,40,0,Main Store,CASH001,SUP146,09:26:59,Wholesale,Phone,None
INV10168,CUST5324,SRV003,2024-11-16,Paid,Anomaly,Sale,Cash,Apples (1kg),Express Delivery,Fruits,Delivery Services,10,60.0,1200.0,1340.0,1173.8849801304927,166.11501986950725,120.0,0.05,80,0,Online,CASH010,SUP146,02:34:49,Wholesale,Online,Under Payment
INV10169,CUST2363,SRV001,2023-06-05,Pending,Anomaly,Return,Cheque,Cheese (200g),No Service,Dairy & Eggs,None,1,27.0,150.0,177.0,0.0,177.0,150.0,0.18,0,0,Main Store,CASH012,SUP181,09:45:04,Premium,Online,Duplicate Entries
INV10169,CUST7428,SRV002,2023-12-16,Failed,Anomaly,Return,Debit Card,Dishwash Soap (500ml),Standard Delivery,Household,Delivery Services,3,19.937637684313316,166.14698070261096,226.08461838692426,0.0,226.08461838692426,80.0,0.12,40,0,Main Store,CASH010,SUP107,18:23:56,Premium,In-Store,Duplicate Entries
INV10171,CUST2396,SRV003,2023-08-08,Failed,Anomaly,Return,Debit Card,Chicken (1kg),Express Delivery,Meat & Fish,Delivery Services,3,90.0,750.0,920.0,385.0853086521594,534.9146913478405,250.0,0.12,80,0,Branch B,CASH005,SUP194,05:00:53,Wholesale,Online,Payment Status Mismatch
INV10172,CUST5666,SRV006,2023-10-18,Paid,Anomaly,Return,UPI,Toothpaste (150g),Bulk Order Service,Personal Care,Special Orders,9,94.76684972374781,789.7237476978985,1034.4905974216463,1034.4905974216463,0.0,87.74708307754427,0.12,150,0,Main Store,CASH015,SUP165,16:39:57,New,Phone,Incorrect Rates
INV10173,CUST3407,SRV001,2023-08-11,Failed,Anomaly,Sale,UPI,Toothpaste (150g),No Service,Personal Care,None,8,24.0,480.0,390.48979649758905,0.0,390.48979649758905,60.0,0.05,0,0,Branch B,CASH013,SUP126,20:00:37,Premium,In-Store,Unrecorded Discounts
INV10174,CUST8372,SRV001,2023-11-10,Paid,No Leakage,Return,UPI,Milk (1L),No Service,Dairy & Eggs,None,10,30.0,600.0,630.0,630.0,0.0,60.0,0.05,0,0,Online,CASH020,SUP193,10:16:37,Premium,In-Store,None
INV10175,CUST3787,SRV006,2024-08-20,Pending,No Leakage,Return,UPI,Rice (1kg),Bulk Order Service,Grains & Cereals,Special Orders,8,24.0,480.0,654.0,0.0,654.0,60.0,0.05,150,0,Main Store,CASH017,SUP179,14:59:44,New,Phone,None
INV10176,CUST1594,SRV002,2024-11-12,Pending,No Leakage,Return,Net Banking,Bread (500g),Standard Delivery,Bakery,Delivery Services,3,21.599999999999998,120.0,181.6,0.0,181.6,40.0,0.18,40,0,Branch B,CASH009,SUP187,00:26:35,Regular,Online,None
INV10177,CUST1313,SRV007,2024-01-04,Paid,Anomaly,Return,UPI,Toothpaste (150g),Customization Service,Personal Care,Special Orders,2,14.399999999999999,120.0,298.41368462752564,298.41368462752564,0.0,60.0,0.12,200,0,Online,CASH015,SUP135,10:28:31,Premium,In-Store,Unrecorded Discounts
INV10178,CUST5505,SRV004,2023-03-18,Failed,Anomaly,Sale,Cheque,Milk (1L),Consultation Service,Dairy & Eggs,Advisory Services,5,36.0,300.0,551.791991859788,0.0,551.791991859788,60.0,0.12,300,0,Branch B,CASH020,SUP151,19:18:28,Regular,In-Store,Unrecorded Discounts
INV10179,CUST5750,SRV005,2024-07-02,Paid,Anomaly,Sale,Net Banking,Salt (1kg),Installation Service,Pantry Staples,Technical Services,5,5.0,100.0,605.0,462.93111909734233,142.06888090265767,20.0,0.05,500,0,Branch B,CASH017,SUP167,11:38:33,New,Phone,Under Payment
INV10180,CUST3558,SRV007,2024-09-03,Paid,Anomaly,Sale,Debit Card,Toothpaste (150g),Customization Service,Personal Care,Special Orders,3,21.599999999999998,180.0,375.0741202744691,375.0741202744691,0.0,60.0,0.12,200,0,Online,CASH007,SUP116,14:07:14,Premium,Phone,Unrecorded Discounts
INV10181,CUST9082,SRV006,2023-10-10,Paid,Anomaly,Sale,Cheque,Shampoo (250ml),Bulk Order Service,Personal Care,Special Orders,4,86.39999999999999,720.0,956.4,1058.3205167396368,-101.92051673963681,180.0,0.12,150,0,Online,CASH004,SUP136,06:59:44,Wholesale,Online,Excess Payment
INV10182,CUST5517,SRV006,2024-03-21,Pending,Anomaly,Sale,Net Banking,Milk (1L),Bulk Order Service,Dairy & Eggs,Special Orders,2,6.0,120.0,276.0,0.0,276.0,60.0,0.05,150,0,Branch B,CASH011,SUP129,15:43:25,Wholesale,In-Store,Duplicate Entries
