Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV105041,CUST000640,SVC1816,AGT038,Pending,Renewal,Auto Debit,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-A,30,26.63,28,28,2024,6,15,2024,6,10,2024,7,8,No,No Anomaly
INV104847,CUST007834,SVC7051,AGT146,Pending,Plan Change,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-West,100,13.53,28,28,2025,2,12,2025,2,11,2025,3,11,No,Usage Mismatch
INV105945,CUST006692,SVC7784,AGT055,Pending,Bill Payment,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-B,15,11.61,31,31,2024,6,4,2024,6,1,2024,7,2,No,No Anomaly
INV105799,CUST003234,SVC3642,AGT033,Paid,Renewal,Credit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-South,15,9.93,31,31,2025,2,14,2025,2,12,2025,3,15,No,No Anomaly
INV101703,CUST001629,SVC8831,AGT071,Paid,Bill Payment,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Metro-A,75,6.59,31,31,2025,8,26,2025,8,23,2025,9,23,No,Billing Error
INV107881,CUST007029,SVC5400,AGT104,Partial,New Connection,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,6133.12,5665.7,Metro-B,750,685.73,28,28,2024,10,13,2024,10,12,2024,11,9,No,Billing Error
INV106870,CUST005343,SVC7557,AGT069,Paid,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,15065.63,-5626.81,Metro-B,500,127.33,31,31,2025,6,15,2025,6,13,2025,7,14,No,No Anomaly
INV108255,CUST006071,SVC1614,AGT002,Paid,Recharge,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Metro-A,75,52.58,31,38,2023,11,23,2023,11,18,2023,12,19,No,Usage Mismatch
INV100804,CUST005172,SVC6896,AGT012,Pending,New Connection,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-B,75,31.38,30,30,2024,10,4,2024,10,2,2024,11,1,No,No Anomaly
INV105825,CUST005840,SVC5116,AGT053,Paid,New Connection,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,30.84,28,28,2025,5,7,2025,5,2,2025,5,30,No,No Anomaly
INV100083,CUST007973,SVC4920,AGT041,Pending,Renewal,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Metro-A,500,57.68,28,28,2024,9,12,2024,9,8,2024,10,6,No,No Anomaly
INV103863,CUST001088,SVC9740,AGT150,Pending,Renewal,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-North,500,399.09,31,31,2024,6,23,2024,6,21,2024,7,22,No,No Anomaly
INV105502,CUST004112,SVC2294,AGT143,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-West,40,35.71,31,31,2025,8,7,2025,8,5,2025,9,5,No,No Anomaly
INV105022,CUST002415,SVC8638,AGT038,Pending,New Connection,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-South,1000,133.76,31,31,2025,5,6,2025,5,1,2025,6,1,No,No Anomaly
INV104482,CUST006947,SVC9231,AGT053,Paid,Bill Payment,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Metro-B,75,61.75,31,31,2024,8,3,2024,7,30,2024,8,30,No,No Anomaly
INV108016,CUST007604,SVC9110,AGT088,Partial,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,2202.01,3696.81,Metro-B,200,141.84,31,31,2025,4,10,2025,4,8,2025,5,9,No,Usage Mismatch
INV107517,CUST005755,SVC6911,AGT147,Partial,Recharge,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,3567.14,5871.68,Circle-West,500,410.86,30,30,2025,5,27,2025,5,26,2025,6,25,No,Billing Error
INV101749,CUST003712,SVC9383,AGT080,Pending,Plan Change,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-South,500,12.17,31,31,2025,6,28,2025,6,25,2025,7,26,No,No Anomaly
INV102364,CUST004277,SVC3115,AGT082,Paid,Bill Payment,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,0.14,31,31,2023,9,27,2023,9,25,2023,10,26,No,No Anomaly
INV106154,CUST006892,SVC4226,AGT124,Paid,New Connection,UPI,Business Pro,Postpaid,2999,539.82,3538.82,5186.67,5186.67,0.0,Metro-B,100,82.66,28,28,2024,12,2,2024,11,29,2024,12,27,No,No Anomaly
INV105248,CUST002952,SVC6729,AGT056,Paid,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,47.14,31,31,2025,4,29,2025,4,28,2025,5,29,No,No Anomaly
INV108522,CUST000747,SVC5090,AGT070,Paid,New Connection,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-A,5,3.6,28,24,2024,5,20,2024,5,18,2024,6,15,No,Usage Mismatch
INV102877,CUST005133,SVC1500,AGT013,Pending,Bill Payment,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Metro-A,30,27.39,28,28,2023,11,10,2023,11,5,2023,12,3,No,No Anomaly
INV103527,CUST005014,SVC6094,AGT009,Paid,Plan Change,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-B,1000,256.23,30,30,2025,1,27,2025,1,22,2025,2,21,No,No Anomaly
INV103868,CUST005354,SVC9803,AGT089,Pending,Plan Change,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-East,75,2.98,28,28,2025,7,24,2025,7,22,2025,8,19,No,No Anomaly
INV104246,CUST006562,SVC8171,AGT142,Pending,Bill Payment,Net Banking,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Circle-West,30,2.3,30,30,2025,8,9,2025,8,6,2025,9,5,No,No Anomaly
INV102314,CUST000443,SVC6682,AGT135,Paid,Recharge,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Metro-A,200,60.05,28,28,2023,9,23,2023,9,19,2023,10,17,No,No Anomaly
INV107386,CUST006693,SVC8187,AGT024,Paid,New Connection,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,3718.57,-1359.75,Metro-B,50,38.03,30,30,2023,12,26,2023,12,21,2024,1,20,No,No Anomaly
INV106967,CUST000792,SVC2390,AGT093,Paid,Recharge,Auto Debit,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,5335.74,-1796.92,Rural-Zone,100,34.39,30,30,2024,1,1,2023,12,28,2024,1,27,No,No Anomaly
INV103451,CUST002128,SVC2399,AGT046,Pending,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,0.63,28,28,2024,5,9,2024,5,7,2024,6,4,No,No Anomaly
INV103150,CUST005693,SVC4856,AGT106,Paid,Renewal,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-North,100,3.09,30,30,2024,12,4,2024,11,29,2024,12,29,No,No Anomaly
INV102480,CUST005523,SVC4658,AGT006,Paid,Recharge,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Rural-Zone,75,45.71,30,30,2024,2,5,2024,2,3,2024,3,4,No,No Anomaly
INV102818,CUST003195,SVC4643,AGT012,Pending,Plan Change,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-West,750,73.37,31,31,2024,1,3,2024,1,2,2024,2,2,No,Billing Error
INV100197,CUST000298,SVC7504,AGT127,Paid,Plan Change,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,177.45,30,30,2025,8,18,2025,8,14,2025,9,13,No,No Anomaly
INV102100,CUST004439,SVC6518,AGT077,Paid,Bill Payment,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,276.6,31,31,2023,9,10,2023,9,5,2023,10,6,No,No Anomaly
INV106637,CUST001188,SVC6847,AGT131,Paid,Recharge,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,1912.07,1912.07,0.0,Circle-East,50,24.16,28,28,2024,6,26,2024,6,23,2024,7,21,No,No Anomaly
INV105553,CUST002334,SVC8195,AGT060,Pending,Plan Change,Cash,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,4.05,30,30,2024,5,20,2024,5,15,2024,6,14,No,No Anomaly
INV104940,CUST005385,SVC3104,AGT068,Pending,Bill Payment,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-B,5,2.39,28,28,2025,5,27,2025,5,22,2025,6,19,No,No Anomaly
INV101692,CUST001936,SVC3357,AGT061,Paid,Plan Change,UPI,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-West,25,15.21,31,31,2025,7,4,2025,6,29,2025,7,30,No,No Anomaly
INV108709,CUST007468,SVC3309,AGT104,Paid,Plan Change,Debit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Metro-B,25,6.18,30,44,2025,6,16,2025,6,12,2025,7,12,No,Usage Mismatch
INV101179,CUST004808,SVC6291,AGT096,Pending,Bill Payment,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,6.64,31,31,2025,5,6,2025,5,4,2025,6,4,No,No Anomaly
INV104990,CUST002847,SVC4651,AGT090,Paid,Bill Payment,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-North,40,16.46,31,31,2025,1,31,2025,1,26,2025,2,26,No,No Anomaly
INV107030,CUST001207,SVC6753,AGT037,Paid,Plan Change,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,2309.17,-540.35,Metro-B,30,16.87,30,30,2024,6,23,2024,6,19,2024,7,19,No,No Anomaly
INV101422,CUST005759,SVC9004,AGT060,Pending,New Connection,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-North,5,2.65,31,31,2024,1,24,2024,1,23,2024,2,23,No,Usage Mismatch
INV103269,CUST006127,SVC4042,AGT033,Pending,Renewal,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Circle-North,150,44.29,31,31,2024,10,27,2024,10,25,2024,11,25,No,No Anomaly
INV108673,CUST005105,SVC5295,AGT110,Paid,Bill Payment,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-A,40,37.37,30,44,2024,5,30,2024,5,28,2024,6,27,No,Usage Mismatch
INV102741,CUST001098,SVC3023,AGT104,Paid,Bill Payment,Debit Card,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-South,75,47.32,31,31,2025,1,19,2025,1,17,2025,2,17,No,No Anomaly
INV103407,CUST001586,SVC8626,AGT014,Pending,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,33.25,28,28,2024,2,14,2024,2,10,2024,3,9,No,No Anomaly
INV106811,CUST003567,SVC4607,AGT147,Paid,Renewal,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,2645.41,-1112.59,Circle-West,40,23.4,31,31,2025,1,14,2025,1,12,2025,2,12,No,No Anomaly
INV105588,CUST002324,SVC5469,AGT013,Paid,Bill Payment,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-East,1000,27.19,31,31,2024,9,15,2024,9,10,2024,10,11,No,No Anomaly
INV102718,CUST003483,SVC2523,AGT131,Pending,Recharge,Wallet,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-South,10,4.47,30,30,2023,11,21,2023,11,18,2023,12,18,No,No Anomaly
INV102290,CUST005717,SVC6536,AGT024,Pending,Recharge,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-West,200,29.92,30,30,2025,8,27,2025,8,23,2025,9,22,No,No Anomaly
INV106716,CUST003085,SVC2406,AGT009,Paid,Plan Change,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,8557.91,8557.91,0.0,Metro-B,1000,822.52,28,28,2023,12,23,2023,12,20,2024,1,17,No,No Anomaly
INV101670,CUST002665,SVC5811,AGT117,Pending,New Connection,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Rural-Zone,50,14.61,28,28,2024,6,5,2024,6,3,2024,7,1,No,Billing Error
INV108418,CUST002112,SVC5526,AGT048,Paid,Bill Payment,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-A,30,4.07,30,24,2025,2,6,2025,2,1,2025,3,3,No,No Anomaly
INV105363,CUST006886,SVC3721,AGT147,Pending,Bill Payment,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Metro-A,25,2.3,30,30,2023,12,9,2023,12,7,2024,1,6,No,No Anomaly
INV108104,CUST000807,SVC5865,AGT021,Partial,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,3340.39,6098.43,Circle-North,500,199.31,28,28,2025,2,1,2025,1,27,2025,2,24,No,No Anomaly
INV105992,CUST000890,SVC3422,AGT006,Paid,Plan Change,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Circle-North,30,18.05,28,28,2024,5,25,2024,5,21,2024,6,18,No,Rate Error
INV108968,CUST007518,SVC1543,AGT054,Paid,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-B,50,66.87,30,30,2024,4,23,2024,4,20,2024,5,20,No,No Anomaly
INV101019,CUST006799,SVC7800,AGT078,Paid,Renewal,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Rural-Zone,30,13.39,31,31,2025,2,18,2025,2,17,2025,3,20,No,No Anomaly
INV100986,CUST005677,SVC7375,AGT003,Pending,Bill Payment,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-East,10,3.37,31,31,2025,8,3,2025,8,1,2025,9,1,No,No Anomaly
INV103246,CUST000730,SVC2066,AGT037,Paid,New Connection,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Metro-B,200,65.32,28,28,2025,8,11,2025,8,8,2025,9,5,No,Usage Mismatch
INV108841,CUST003508,SVC1738,AGT062,Paid,New Connection,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-North,750,1036.82,30,30,2024,7,1,2024,6,30,2024,7,30,No,Billing Error
INV102154,CUST002422,SVC5795,AGT112,Pending,Renewal,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,0.0,11798.82,Circle-North,750,13.44,30,30,2025,4,8,2025,4,6,2025,5,6,No,No Anomaly
INV105337,CUST004884,SVC7657,AGT091,Paid,Recharge,Net Banking,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-North,750,507.32,31,31,2024,1,4,2023,12,30,2024,1,30,No,No Anomaly
INV107615,CUST003167,SVC1889,AGT132,Partial,New Connection,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,2409.7,2309.12,Circle-East,150,91.03,30,30,2023,12,5,2023,12,1,2023,12,31,No,No Anomaly
INV104705,CUST000590,SVC6441,AGT104,Paid,New Connection,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-North,5,1.64,28,28,2025,7,9,2025,7,4,2025,8,1,No,No Anomaly
INV102699,CUST002465,SVC9424,AGT019,Pending,Recharge,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Rural-Zone,10,8.31,31,31,2025,5,25,2025,5,23,2025,6,23,No,No Anomaly
INV102066,CUST001707,SVC9255,AGT134,Paid,New Connection,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,43.47,28,28,2024,8,28,2024,8,27,2024,9,24,No,Rate Error
INV101760,CUST005100,SVC4026,AGT101,Paid,Recharge,UPI,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-East,10,7.98,31,31,2025,4,29,2025,4,28,2025,5,29,No,No Anomaly
INV105007,CUST007670,SVC3618,AGT054,Pending,Plan Change,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-North,100,83.35,28,28,2023,9,19,2023,9,14,2023,10,12,No,No Anomaly
INV103275,CUST007821,SVC5314,AGT057,Paid,New Connection,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,48.82,28,28,2024,12,18,2024,12,15,2025,1,12,No,No Anomaly
INV106000,CUST007984,SVC9630,AGT106,Paid,Recharge,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-East,200,80.87,30,30,2024,11,27,2024,11,25,2024,12,25,No,Billing Error
INV100072,CUST006478,SVC4697,AGT134,Pending,Recharge,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-South,5,2.88,30,30,2024,5,9,2024,5,8,2024,6,7,No,No Anomaly
INV105499,CUST005439,SVC8536,AGT095,Pending,Recharge,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-B,50,25.4,30,30,2025,7,9,2025,7,7,2025,8,6,No,No Anomaly
INV108971,CUST005310,SVC7044,AGT096,Paid,Plan Change,Net Banking,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-East,25,50.59,30,30,2025,1,25,2025,1,24,2025,2,23,No,No Anomaly
INV108365,CUST001893,SVC4709,AGT129,Paid,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-South,750,614.21,31,41,2024,3,18,2024,3,13,2024,4,13,No,Usage Mismatch
INV102688,CUST000788,SVC8705,AGT104,Paid,Renewal,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-North,750,229.94,28,28,2024,3,30,2024,3,27,2024,4,24,No,No Anomaly
INV108569,CUST000429,SVC5611,AGT013,Paid,Renewal,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-East,15,3.25,30,42,2025,8,30,2025,8,25,2025,9,24,No,Billing Error
INV104179,CUST003471,SVC9852,AGT008,Paid,Plan Change,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,58.39,28,28,2024,3,26,2024,3,25,2024,4,22,No,No Anomaly
INV106873,CUST001461,SVC9849,AGT024,Paid,Bill Payment,Debit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,2864.38,-1095.56,Metro-B,30,8.75,31,31,2025,8,15,2025,8,12,2025,9,12,No,Billing Error
INV106125,CUST007187,SVC3372,AGT061,Paid,Recharge,Credit Card,Executive Plan,Postpaid,2499,449.82,2948.82,3433.95,3433.95,0.0,Circle-South,75,22.16,31,31,2023,11,11,2023,11,10,2023,12,11,No,No Anomaly
INV103415,CUST006984,SVC7261,AGT095,Paid,New Connection,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-North,500,315.37,28,28,2023,12,9,2023,12,5,2024,1,2,No,Billing Error
INV107622,CUST001050,SVC7683,AGT092,Partial,Plan Change,Debit Card,Smart Connect,Prepaid,699,125.82,824.82,824.82,718.49,106.33,Metro-A,15,14.15,30,30,2024,5,22,2024,5,18,2024,6,17,No,No Anomaly
INV100853,CUST006501,SVC8897,AGT006,Paid,Recharge,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Rural-Zone,40,31.14,31,31,2024,5,6,2024,5,2,2024,6,2,No,No Anomaly
INV109302,CUST003274,SVC1472,AGT037,Paid,New Connection,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Rural-Zone,750,1189.64,30,30,2023,9,8,2023,9,4,2023,10,4,No,No Anomaly
INV105124,CUST005705,SVC9413,AGT150,Paid,New Connection,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-North,100,33.11,28,28,2023,9,2,2023,8,28,2023,9,25,No,No Anomaly
INV107385,CUST004517,SVC9066,AGT112,Paid,Bill Payment,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,16021.38,-4222.56,Metro-A,750,275.82,28,28,2025,4,12,2025,4,7,2025,5,5,No,No Anomaly
INV102812,CUST007355,SVC5578,AGT128,Paid,New Connection,UPI,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-South,750,382.65,31,31,2024,1,14,2024,1,11,2024,2,11,No,No Anomaly
INV102744,CUST001087,SVC8468,AGT013,Pending,Plan Change,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-B,100,12.3,31,31,2024,1,2,2023,12,30,2024,1,30,No,No Anomaly
INV106000,CUST002937,SVC9649,AGT099,Paid,Plan Change,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-West,50,20.94,31,31,2023,10,3,2023,9,28,2023,10,29,No,Usage Mismatch
INV101822,CUST003788,SVC2161,AGT111,Paid,Bill Payment,UPI,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,0.21,31,31,2024,1,31,2024,1,29,2024,2,29,No,No Anomaly
INV101267,CUST000133,SVC1118,AGT098,Paid,Recharge,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,897.65,28,28,2023,12,27,2023,12,24,2024,1,21,No,No Anomaly
INV106000,CUST001492,SVC7289,AGT050,Paid,New Connection,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Rural-Zone,25,23.49,30,30,2024,2,18,2024,2,16,2024,3,17,No,Usage Mismatch
INV100931,CUST003652,SVC2616,AGT020,Paid,Bill Payment,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-North,75,13.75,30,30,2025,8,17,2025,8,16,2025,9,15,No,No Anomaly
INV108763,CUST006981,SVC4703,AGT081,Paid,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-East,1000,414.43,31,40,2023,9,4,2023,8,30,2023,9,30,No,No Anomaly
INV109032,CUST006803,SVC8910,AGT052,Paid,New Connection,Credit Card,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-A,10,24.19,28,28,2025,8,5,2025,8,4,2025,9,1,No,No Anomaly
INV105507,CUST005411,SVC2278,AGT149,Paid,Plan Change,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Rural-Zone,500,51.75,31,31,2024,12,25,2024,12,20,2025,1,20,No,Usage Mismatch
INV103295,CUST001453,SVC9009,AGT103,Pending,Recharge,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Circle-East,15,8.21,31,31,2025,1,26,2025,1,22,2025,2,22,No,No Anomaly
INV102160,CUST000085,SVC8296,AGT097,Pending,Plan Change,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-South,5,1.19,28,28,2025,5,21,2025,5,17,2025,6,14,No,No Anomaly
INV102533,CUST000400,SVC4551,AGT135,Paid,Bill Payment,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,2.57,28,28,2025,5,14,2025,5,11,2025,6,8,No,No Anomaly
INV104466,CUST006360,SVC3856,AGT011,Paid,Recharge,Debit Card,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-West,40,35.96,31,31,2024,5,11,2024,5,9,2024,6,9,No,No Anomaly
INV105545,CUST006095,SVC4471,AGT001,Paid,New Connection,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Metro-B,40,19.41,31,31,2025,8,10,2025,8,9,2025,9,9,No,No Anomaly
INV100086,CUST004160,SVC5377,AGT001,Pending,Renewal,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-North,50,44.38,28,28,2025,7,22,2025,7,18,2025,8,15,No,Usage Mismatch
INV104767,CUST003133,SVC6381,AGT067,Pending,New Connection,Debit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,68.05,31,31,2023,12,1,2023,11,29,2023,12,30,No,No Anomaly
INV105963,CUST005087,SVC6504,AGT100,Paid,Plan Change,Auto Debit,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Metro-A,750,259.24,28,28,2025,7,20,2025,7,16,2025,8,13,No,No Anomaly
INV103773,CUST002293,SVC6509,AGT003,Pending,Plan Change,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-West,100,55.24,30,30,2024,12,22,2024,12,18,2025,1,17,No,Billing Error
INV102867,CUST004682,SVC3141,AGT012,Paid,New Connection,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,166.44,30,30,2025,4,5,2025,3,31,2025,4,30,No,No Anomaly
INV105956,CUST003708,SVC5508,AGT096,Pending,Recharge,UPI,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Rural-Zone,75,22.59,30,30,2024,8,19,2024,8,15,2024,9,14,No,No Anomaly
INV106593,CUST007958,SVC6270,AGT003,Paid,Recharge,Net Banking,Corporate Elite,Postpaid,3999,719.82,4718.82,6198.11,6198.11,0.0,Metro-A,150,52.32,31,31,2024,4,26,2024,4,24,2024,5,25,No,No Anomaly
INV105735,CUST004358,SVC3708,AGT049,Pending,Recharge,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Metro-A,5,2.89,30,30,2024,7,21,2024,7,17,2024,8,16,No,Usage Mismatch
INV104889,CUST001463,SVC2264,AGT104,Paid,Bill Payment,UPI,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,64.75,28,28,2024,5,27,2024,5,22,2024,6,19,No,Billing Error
