Invoice_number,Customer_id,Service_id,Agent_id,Payment_status,Transaction_type,Mode_of_payment,Plan_name,Plan_category,Plan_charge,Tax_amount,Actual_amount,Billed_amount,Paid_amount,Balance_amount,Zone_area,Data_bought,Data_used,Billing_cycle,No_of_valid_days,Billing_date_year,Billing_date_month,Billing_date_day,Plan_start_date_year,Plan_start_date_month,Plan_start_date_day,Plan_end_date_year,Plan_end_date_month,Plan_end_date_day,Revenue_Leakage_Pred,Anomaly_Type_Pred
INV106198,CUST007058,SVC9635,AGT047,Paid,Renewal,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,8741.06,8741.06,0.0,Circle-South,1000,28.82,30,30,2024,9,22,2024,9,21,2024,10,21,Yes,No Anomaly
INV109230,CUST001310,SVC8380,AGT007,Paid,Bill Payment,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-East,50,63.3,30,30,2023,10,25,2023,10,20,2023,11,19,Yes,No Anomaly
INV105723,CUST007089,SVC2975,AGT069,Paid,Plan Change,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-A,1000,229.31,30,30,2024,8,26,2024,8,22,2024,9,21,Yes,No Anomaly
INV108938,CUST003440,SVC7548,AGT066,Paid,Renewal,Wallet,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,291.31,30,30,2024,8,7,2024,8,6,2024,9,5,Yes,No Anomaly
INV108685,CUST001102,SVC7504,AGT104,Paid,Bill Payment,Credit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,287.52,28,43,2024,4,12,2024,4,9,2024,5,7,Yes,No Anomaly
INV107677,CUST004639,SVC6570,AGT010,Partial,Recharge,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,3290.84,2607.98,Circle-South,200,52.53,31,31,2023,12,2,2023,12,1,2024,1,1,Yes,No Anomaly
INV101000,CUST006309,SVC3507,AGT008,Pending,Bill Payment,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-East,50,0.55,30,30,2024,9,11,2024,9,10,2024,10,10,Yes,Usage Mismatch
INV105853,CUST001849,SVC6708,AGT026,Pending,Plan Change,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Metro-B,1000,338.64,31,31,2024,4,19,2024,4,18,2024,5,19,Yes,No Anomaly
INV102587,CUST000523,SVC9309,AGT101,Pending,New Connection,Net Banking,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-North,50,30.1,31,31,2024,10,23,2024,10,21,2024,11,21,Yes,No Anomaly
INV101910,CUST005375,SVC1807,AGT100,Pending,Plan Change,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-West,5,1.0,28,28,2024,10,9,2024,10,7,2024,11,4,Yes,No Anomaly
INV106735,CUST001730,SVC5630,AGT002,Paid,Renewal,UPI,Business Pro,Postpaid,2999,539.82,3538.82,4115.85,4115.85,0.0,Rural-Zone,100,77.05,31,31,2025,1,31,2025,1,27,2025,2,27,Yes,No Anomaly
INV107360,CUST000454,SVC7937,AGT094,Paid,Renewal,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,14910.59,-3111.77,Circle-East,750,579.0,31,31,2024,6,10,2024,6,8,2024,7,9,Yes,Billing Error
INV100518,CUST001694,SVC3270,AGT149,Pending,Bill Payment,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,0.0,1178.82,Rural-Zone,25,12.88,31,31,2024,5,7,2024,5,4,2024,6,4,Yes,Rate Error
INV106473,CUST003841,SVC7297,AGT117,Paid,Plan Change,Net Banking,Enterprise Pro,Enterprise,7999,1439.82,9438.82,11939.69,11939.69,0.0,Circle-West,500,180.51,28,28,2024,12,21,2024,12,16,2025,1,13,Yes,No Anomaly
INV106912,CUST002832,SVC5032,AGT055,Paid,Renewal,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1511.37,-332.55,Metro-A,25,10.54,31,31,2025,4,16,2025,4,15,2025,5,16,Yes,No Anomaly
INV109388,CUST003675,SVC9571,AGT061,Paid,Recharge,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,1144.76,30,30,2025,3,8,2025,3,4,2025,4,3,Yes,No Anomaly
INV104680,CUST001269,SVC5122,AGT095,Paid,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Circle-West,100,17.62,28,28,2025,4,16,2025,4,13,2025,5,11,Yes,No Anomaly
INV107900,CUST001669,SVC1588,AGT100,Partial,Recharge,Net Banking,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,1773.46,1765.36,Circle-West,100,62.98,31,31,2025,1,7,2025,1,2,2025,2,2,Yes,No Anomaly
INV104893,CUST005207,SVC2841,AGT091,Paid,Bill Payment,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,37.27,28,28,2024,8,31,2024,8,26,2024,9,23,Yes,Usage Mismatch
INV108806,CUST004951,SVC3925,AGT052,Paid,New Connection,Net Banking,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-West,15,26.98,31,31,2025,6,4,2025,5,31,2025,7,1,Yes,Usage Mismatch
INV100521,CUST000215,SVC5372,AGT146,Paid,Bill Payment,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-East,1000,124.97,30,30,2024,3,15,2024,3,13,2024,4,12,Yes,Usage Mismatch
INV108956,CUST001186,SVC1714,AGT046,Paid,New Connection,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-B,50,66.38,28,28,2024,6,19,2024,6,14,2024,7,12,Yes,Usage Mismatch
INV107359,CUST001244,SVC9014,AGT044,Paid,Renewal,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,833.53,-362.71,Circle-East,5,0.53,30,30,2025,6,27,2025,6,23,2025,7,23,Yes,Rate Error
INV103386,CUST001929,SVC4666,AGT082,Pending,Bill Payment,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-A,200,119.2,28,28,2025,5,8,2025,5,4,2025,6,1,Yes,Usage Mismatch
INV106573,CUST007345,SVC8135,AGT094,Paid,Recharge,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,295.05,295.05,0.0,Circle-South,5,0.45,31,31,2024,11,2,2024,10,28,2024,11,28,Yes,No Anomaly
INV106177,CUST007669,SVC9246,AGT075,Paid,New Connection,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,4631.67,4631.67,0.0,Metro-B,100,57.96,30,30,2025,4,14,2025,4,12,2025,5,12,Yes,No Anomaly
INV108775,CUST000697,SVC8283,AGT018,Paid,Plan Change,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-South,10,4.12,28,29,2024,4,7,2024,4,5,2024,5,3,Yes,No Anomaly
INV107062,CUST007174,SVC8478,AGT073,Paid,Plan Change,UPI,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,3156.35,-1387.53,Rural-Zone,30,0.88,31,31,2025,5,25,2025,5,20,2025,6,20,Yes,No Anomaly
INV106295,CUST001500,SVC3543,AGT094,Paid,Renewal,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,6008.28,6008.28,0.0,Metro-B,150,14.63,31,31,2024,10,5,2024,10,2,2024,11,2,Yes,No Anomaly
INV106079,CUST002882,SVC8769,AGT035,Paid,New Connection,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1731.95,1731.95,0.0,Metro-B,40,16.44,31,31,2023,11,15,2023,11,11,2023,12,12,Yes,No Anomaly
INV101279,CUST001493,SVC1234,AGT037,Paid,New Connection,Auto Debit,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Rural-Zone,200,150.9,31,31,2024,1,24,2024,1,20,2024,2,20,Yes,No Anomaly
INV109210,CUST007919,SVC4111,AGT102,Paid,Recharge,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Circle-North,50,85.8,31,31,2024,10,19,2024,10,15,2024,11,15,Yes,Billing Error
INV108652,CUST003924,SVC5236,AGT035,Paid,New Connection,Credit Card,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-South,25,2.74,31,39,2024,6,29,2024,6,27,2024,7,28,Yes,No Anomaly
INV104928,CUST003178,SVC8390,AGT036,Paid,Bill Payment,Net Banking,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-South,40,25.2,31,31,2024,11,5,2024,11,2,2024,12,3,Yes,No Anomaly
INV108530,CUST003548,SVC6626,AGT016,Paid,Plan Change,Net Banking,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-A,1000,602.1,30,35,2025,2,23,2025,2,20,2025,3,22,Yes,No Anomaly
INV104292,CUST007381,SVC7551,AGT146,Pending,New Connection,Credit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Circle-West,50,39.0,28,28,2025,5,9,2025,5,5,2025,6,2,Yes,No Anomaly
INV108221,CUST006094,SVC7775,AGT086,Paid,New Connection,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,4.62,28,25,2024,9,1,2024,8,27,2024,9,24,Yes,No Anomaly
INV108997,CUST005875,SVC1411,AGT085,Paid,Plan Change,Net Banking,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Metro-B,5,7.14,30,30,2024,11,18,2024,11,14,2024,12,14,Yes,No Anomaly
INV102515,CUST007093,SVC4609,AGT095,Paid,New Connection,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,61.43,28,28,2024,9,2,2024,8,30,2024,9,27,Yes,No Anomaly
INV100277,CUST003907,SVC2276,AGT034,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,0.52,28,28,2025,5,11,2025,5,10,2025,6,7,Yes,No Anomaly
INV102861,CUST000147,SVC2600,AGT092,Pending,Plan Change,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,0.0,706.82,Circle-West,10,6.18,30,30,2025,8,14,2025,8,10,2025,9,9,Yes,No Anomaly
INV101464,CUST002199,SVC3087,AGT025,Paid,Recharge,Debit Card,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-A,50,26.05,30,30,2024,11,12,2024,11,9,2024,12,9,Yes,No Anomaly
INV104257,CUST006224,SVC1759,AGT033,Paid,Plan Change,Credit Card,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-North,750,695.21,28,28,2025,8,4,2025,8,2,2025,8,30,Yes,No Anomaly
INV100532,CUST005982,SVC8311,AGT074,Pending,Plan Change,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Metro-B,100,29.27,31,31,2024,1,24,2024,1,23,2024,2,23,Yes,Usage Mismatch
INV106000,CUST005697,SVC2984,AGT121,Paid,Bill Payment,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Rural-Zone,5,4.63,28,28,2025,1,27,2025,1,24,2025,2,21,Yes,No Anomaly
INV102692,CUST006216,SVC4520,AGT135,Paid,Renewal,Auto Debit,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-West,40,1.0,28,28,2025,5,16,2025,5,15,2025,6,12,Yes,No Anomaly
INV105736,CUST004462,SVC9066,AGT133,Paid,Recharge,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,433.19,28,28,2025,1,29,2025,1,24,2025,2,21,Yes,No Anomaly
INV106233,CUST003850,SVC1206,AGT028,Paid,Renewal,UPI,Business Pro,Postpaid,2999,539.82,3538.82,5133.15,5133.15,0.0,Circle-East,100,48.68,31,31,2024,9,30,2024,9,26,2024,10,27,Yes,No Anomaly
INV104698,CUST006007,SVC1600,AGT028,Paid,Plan Change,UPI,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Rural-Zone,150,104.27,31,31,2024,11,23,2024,11,22,2024,12,23,Yes,No Anomaly
INV104234,CUST000446,SVC3175,AGT093,Paid,Plan Change,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-South,25,9.16,31,31,2024,3,29,2024,3,25,2024,4,25,Yes,No Anomaly
INV107875,CUST001392,SVC3669,AGT150,Partial,Renewal,Cash,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,2183.4,3715.42,Circle-North,200,119.14,31,31,2025,4,27,2025,4,24,2025,5,25,Yes,No Anomaly
INV100905,CUST001399,SVC6210,AGT100,Paid,Plan Change,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Rural-Zone,1000,851.74,31,31,2024,4,14,2024,4,11,2024,5,12,Yes,No Anomaly
INV106000,CUST001868,SVC8866,AGT014,Paid,Plan Change,Cash,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-South,150,92.54,30,30,2025,4,19,2025,4,18,2025,5,18,Yes,No Anomaly
INV104207,CUST006935,SVC7985,AGT104,Pending,New Connection,Debit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-West,5,1.59,30,30,2024,9,10,2024,9,5,2024,10,5,Yes,No Anomaly
INV102002,CUST005058,SVC7750,AGT109,Pending,Bill Payment,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Metro-A,200,27.12,28,28,2025,7,22,2025,7,19,2025,8,16,Yes,No Anomaly
INV106000,CUST000016,SVC5289,AGT111,Paid,Bill Payment,Cash,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Circle-East,15,2.24,28,28,2024,8,3,2024,7,29,2024,8,26,Yes,No Anomaly
INV105712,CUST005791,SVC6127,AGT005,Paid,Plan Change,Wallet,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-West,5,3.7,31,31,2025,5,5,2025,5,1,2025,6,1,Yes,No Anomaly
INV107417,CUST002225,SVC6731,AGT038,Partial,Renewal,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,1654.91,703.91,Metro-A,50,2.36,30,30,2024,10,17,2024,10,16,2024,11,15,Yes,No Anomaly
INV106000,CUST006693,SVC1786,AGT087,Paid,New Connection,Credit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,131.05,31,31,2023,9,6,2023,9,3,2023,10,4,Yes,No Anomaly
INV105002,CUST003184,SVC5125,AGT008,Paid,Recharge,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Rural-Zone,100,77.96,28,28,2025,7,15,2025,7,10,2025,8,7,Yes,No Anomaly
INV102199,CUST002084,SVC6264,AGT139,Paid,New Connection,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-B,50,33.64,31,31,2025,8,19,2025,8,14,2025,9,14,Yes,No Anomaly
INV103626,CUST002619,SVC8903,AGT028,Pending,New Connection,Wallet,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,0.0,4718.82,Metro-B,150,131.35,31,31,2024,2,11,2024,2,10,2024,3,12,Yes,Billing Error
INV108391,CUST006263,SVC7513,AGT141,Paid,Bill Payment,Auto Debit,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Metro-A,10,6.16,31,26,2024,12,31,2024,12,26,2025,1,26,Yes,Billing Error
INV105159,CUST000711,SVC3708,AGT087,Paid,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Rural-Zone,25,5.43,28,28,2023,9,16,2023,9,12,2023,10,10,Yes,No Anomaly
INV107347,CUST003114,SVC8647,AGT020,Paid,Plan Change,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,20274.33,-4935.51,Circle-East,1000,134.52,31,31,2025,7,17,2025,7,12,2025,8,12,Yes,No Anomaly
INV102150,CUST007213,SVC5524,AGT128,Paid,Recharge,UPI,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Rural-Zone,50,38.96,30,30,2025,5,3,2025,4,30,2025,5,30,Yes,No Anomaly
INV106388,CUST005039,SVC6476,AGT018,Paid,Renewal,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,9654.06,9654.06,0.0,Circle-South,1000,64.43,31,31,2024,12,4,2024,11,29,2024,12,30,Yes,No Anomaly
INV106000,CUST006520,SVC8104,AGT004,Paid,New Connection,Wallet,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-East,40,24.75,30,30,2025,7,7,2025,7,3,2025,8,2,Yes,No Anomaly
INV105222,CUST003563,SVC9449,AGT019,Paid,Plan Change,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,824.82,0.0,Metro-A,15,1.67,31,31,2024,8,27,2024,8,23,2024,9,23,Yes,Usage Mismatch
INV102588,CUST001485,SVC3655,AGT059,Pending,Plan Change,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-East,75,10.63,30,30,2024,4,21,2024,4,17,2024,5,17,Yes,Billing Error
INV105427,CUST004512,SVC8650,AGT124,Pending,Bill Payment,Net Banking,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Metro-B,75,7.69,28,28,2024,10,26,2024,10,24,2024,11,21,Yes,No Anomaly
INV105004,CUST002739,SVC8689,AGT053,Pending,Renewal,Wallet,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,0.0,2948.82,Circle-North,75,41.58,28,28,2025,7,14,2025,7,11,2025,8,8,Yes,No Anomaly
INV100355,CUST002409,SVC8598,AGT031,Pending,Recharge,Credit Card,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,0.0,1768.82,Rural-Zone,30,7.43,28,28,2024,5,7,2024,5,4,2024,6,1,Yes,No Anomaly
INV108973,CUST004013,SVC1475,AGT073,Paid,New Connection,Auto Debit,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,270.58,31,31,2025,7,15,2025,7,12,2025,8,12,Yes,Billing Error
INV109095,CUST000436,SVC9809,AGT019,Paid,Bill Payment,Credit Card,Basic Starter,Prepaid,399,71.82,470.82,470.82,470.82,0.0,Circle-North,5,9.19,28,28,2024,5,19,2024,5,14,2024,6,11,Yes,No Anomaly
INV104836,CUST004297,SVC8856,AGT044,Paid,Bill Payment,Wallet,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-A,100,25.13,31,31,2025,5,23,2025,5,20,2025,6,20,Yes,No Anomaly
INV104191,CUST002927,SVC5702,AGT041,Paid,Bill Payment,Wallet,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Circle-North,1000,684.96,30,30,2025,8,2,2025,7,28,2025,8,27,Yes,No Anomaly
INV105790,CUST000597,SVC5045,AGT110,Paid,New Connection,Auto Debit,Executive Plan,Postpaid,2499,449.82,2948.82,2948.82,2948.82,0.0,Circle-North,75,45.0,31,31,2025,6,24,2025,6,20,2025,7,21,Yes,No Anomaly
INV103412,CUST005908,SVC6948,AGT022,Paid,Recharge,Wallet,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Rural-Zone,500,325.67,30,30,2023,12,4,2023,12,3,2024,1,2,Yes,No Anomaly
INV109128,CUST000771,SVC1322,AGT023,Paid,Plan Change,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,1532.82,0.0,Circle-North,40,53.28,28,28,2024,6,6,2024,6,3,2024,7,1,Yes,No Anomaly
INV100790,CUST007513,SVC5095,AGT051,Pending,Plan Change,UPI,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,0.0,5898.82,Circle-North,200,181.98,31,31,2025,8,16,2025,8,14,2025,9,14,Yes,No Anomaly
INV106000,CUST006383,SVC7268,AGT089,Paid,Recharge,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Metro-B,150,87.36,31,31,2023,10,22,2023,10,20,2023,11,20,Yes,No Anomaly
INV103557,CUST007430,SVC9455,AGT119,Pending,Renewal,Credit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,0.0,3538.82,Circle-South,100,77.02,30,30,2025,8,6,2025,8,5,2025,9,4,Yes,No Anomaly
INV105681,CUST000206,SVC9160,AGT012,Paid,Bill Payment,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-South,500,241.74,28,28,2024,9,14,2024,9,10,2024,10,8,Yes,No Anomaly
INV100716,CUST000630,SVC5033,AGT128,Paid,New Connection,UPI,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,197.8,31,31,2024,7,31,2024,7,30,2024,8,30,Yes,Usage Mismatch
INV100819,CUST004809,SVC8679,AGT119,Pending,Renewal,Auto Debit,Smart Connect,Prepaid,699,125.82,824.82,824.82,0.0,824.82,Metro-A,15,3.33,30,30,2023,10,20,2023,10,18,2023,11,17,Yes,No Anomaly
INV103779,CUST003619,SVC9137,AGT106,Pending,Renewal,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-A,50,27.89,28,28,2025,8,18,2025,8,17,2025,9,14,Yes,No Anomaly
INV106000,CUST001399,SVC4112,AGT044,Paid,Bill Payment,Net Banking,Youth Special,Prepaid,599,107.82,706.82,706.82,706.82,0.0,Circle-North,10,8.36,28,28,2025,2,4,2025,1,30,2025,2,27,Yes,Usage Mismatch
INV109318,CUST000637,SVC8398,AGT079,Paid,Bill Payment,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,5898.82,5898.82,0.0,Circle-South,200,315.63,30,30,2025,3,31,2025,3,28,2025,4,27,Yes,No Anomaly
INV106000,CUST006568,SVC4550,AGT098,Paid,New Connection,Credit Card,Corporate Elite,Postpaid,3999,719.82,4718.82,4718.82,4718.82,0.0,Circle-East,150,45.98,28,28,2024,8,21,2024,8,18,2024,9,15,Yes,Usage Mismatch
INV106294,CUST000646,SVC6106,AGT085,Paid,Renewal,Credit Card,Business Basic,Enterprise,4999,899.82,5898.82,4226.09,4226.09,0.0,Metro-B,200,25.15,28,28,2025,2,25,2025,2,22,2025,3,22,Yes,No Anomaly
INV101524,CUST007116,SVC6016,AGT014,Pending,Recharge,Wallet,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,0.0,2358.82,Metro-B,50,0.78,28,28,2025,4,30,2025,4,25,2025,5,23,Yes,No Anomaly
INV105038,CUST001606,SVC1523,AGT007,Paid,Bill Payment,Cash,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Metro-A,500,131.59,30,30,2024,10,16,2024,10,13,2024,11,12,Yes,No Anomaly
INV105817,CUST000794,SVC1710,AGT127,Pending,Renewal,Auto Debit,Basic Starter,Prepaid,399,71.82,470.82,470.82,0.0,470.82,Circle-East,5,1.73,30,30,2025,2,2,2025,1,30,2025,3,1,Yes,Usage Mismatch
INV106678,CUST001074,SVC1024,AGT011,Paid,Recharge,Cash,Premium Plus,Postpaid,1999,359.82,2358.82,1748.32,1748.32,0.0,Circle-South,50,38.82,31,31,2024,3,2,2024,2,28,2024,3,30,Yes,No Anomaly
INV101623,CUST000189,SVC8749,AGT040,Pending,Recharge,Cash,Travel Pack,Prepaid,1299,233.82,1532.82,1532.82,0.0,1532.82,Metro-A,40,23.64,31,31,2024,8,6,2024,8,5,2024,9,5,Yes,Rate Error
INV108364,CUST005999,SVC9400,AGT137,Paid,Renewal,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,15338.82,0.0,Metro-B,1000,115.48,28,22,2023,10,1,2023,9,30,2023,10,28,Yes,Usage Mismatch
INV102405,CUST003706,SVC2182,AGT084,Paid,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-North,25,11.27,31,31,2024,5,1,2024,4,30,2024,5,31,Yes,No Anomaly
INV105699,CUST004227,SVC9067,AGT068,Paid,Renewal,Debit Card,Business Pro,Postpaid,2999,539.82,3538.82,3538.82,3538.82,0.0,Metro-B,100,82.96,28,28,2025,4,28,2025,4,27,2025,5,25,Yes,Usage Mismatch
INV103174,CUST002799,SVC9481,AGT144,Paid,Plan Change,Cash,Industry Solution,Enterprise,9999,1799.82,11798.82,11798.82,11798.82,0.0,Circle-West,750,589.91,31,31,2024,12,27,2024,12,23,2025,1,23,Yes,No Anomaly
INV104211,CUST006942,SVC6363,AGT066,Pending,Bill Payment,Auto Debit,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-North,1000,396.28,28,28,2025,4,23,2025,4,19,2025,5,17,Yes,No Anomaly
INV103915,CUST007317,SVC1790,AGT087,Paid,Recharge,Cash,Family Pack,Postpaid,1499,269.82,1768.82,1768.82,1768.82,0.0,Metro-B,30,19.8,30,30,2025,8,25,2025,8,20,2025,9,19,Yes,No Anomaly
INV106612,CUST001052,SVC7577,AGT034,Paid,Recharge,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,5423.73,5423.73,0.0,Circle-West,500,80.19,28,28,2024,4,28,2024,4,27,2024,5,25,Yes,No Anomaly
INV102046,CUST003035,SVC6171,AGT038,Pending,Bill Payment,Auto Debit,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,0.0,9438.82,Circle-South,500,274.12,30,30,2024,12,18,2024,12,14,2025,1,13,Yes,No Anomaly
INV101493,CUST005022,SVC8541,AGT089,Pending,Bill Payment,UPI,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-North,1000,317.34,30,30,2024,3,17,2024,3,13,2024,4,12,Yes,No Anomaly
INV107831,CUST002019,SVC9711,AGT067,Partial,Plan Change,Cash,Data Booster,Prepaid,999,179.82,1178.82,1178.82,364.83,813.99,Circle-East,25,19.96,30,30,2023,10,6,2023,10,4,2023,11,3,Yes,No Anomaly
INV103361,CUST004574,SVC4517,AGT053,Paid,Renewal,Auto Debit,Data Booster,Prepaid,999,179.82,1178.82,1178.82,1178.82,0.0,Circle-West,25,10.07,28,28,2024,4,12,2024,4,10,2024,5,8,Yes,No Anomaly
INV103465,CUST000670,SVC4976,AGT041,Pending,New Connection,Debit Card,Corporate Max,Enterprise,12999,2339.82,15338.82,15338.82,0.0,15338.82,Circle-North,1000,452.78,28,28,2025,8,2,2025,7,31,2025,8,28,Yes,No Anomaly
INV100427,CUST001204,SVC1916,AGT043,Paid,Renewal,Debit Card,Enterprise Pro,Enterprise,7999,1439.82,9438.82,9438.82,9438.82,0.0,Circle-East,500,423.13,30,30,2024,4,17,2024,4,12,2024,5,12,Yes,Rate Error
INV102658,CUST007765,SVC3731,AGT013,Paid,New Connection,Auto Debit,Premium Plus,Postpaid,1999,359.82,2358.82,2358.82,2358.82,0.0,Metro-B,50,18.62,31,31,2025,7,9,2025,7,7,2025,8,7,Yes,Billing Error
